feature,score,p_value,feature_type
chr16.29804465.29812797,9.69917741391519,0.0018949328989875359,ATAC
chr11.2376517.2389822,9.69246984007624,0.001901796389468066,ATAC
EVA1C,9.686780116475143,0.0019076381560314433,RNA
chr17.76381303.76386565,9.682266690222326,0.0019122851501007486,ATAC
DUSP6,9.678564365379804,0.001916105620778188,RNA
ATF3,9.666674925138187,0.0019284269623733655,RNA
ARHGEF40,9.658756808176445,0.0019366773241522959,RNA
chr2.54722938.54725339,9.640207135878734,0.00195614598273064,ATAC
chr3.67653489.67656510,9.55994670593479,0.002042700152498836,ATAC
FCGR3B,9.546091877651149,0.00205803054893197,RNA
PTPRM,9.52694084034467,0.0020794138516020367,RNA
ARHGEF11,9.48724133976748,0.0021244625261856586,RNA
AC100843.1,9.484475423258438,0.0021276378309471483,RNA
chr3.51941228.51944230,9.449837793967092,0.0021678129591842315,ATAC
INSR,9.428224223040196,0.0021932715809555863,RNA
S100A8,9.413532784430165,0.0022107498646109828,RNA
chr12.55828939.55831798,9.403100050949702,0.002223247482578167,ATAC
RASGRF2,9.40045809441634,0.0022264237213701276,RNA
chr17.996272.997601,9.38881683857339,0.0022404742014445612,ATAC
ZBP1,9.373417488733674,0.002259199079040977,RNA
chr12.9756757.9761958,9.349291667177889,0.0022888552488931576,ATAC
chr17.17693005.17695806,9.338874682806571,0.0023017821172826563,ATAC
AL157871.4,9.333155035974137,0.0023089113945165317,RNA
chr3.45688209.45690908,9.319688742494906,0.002325785262981015,ATAC
ABCB1,9.25327506061742,0.002410856460900783,RNA
KIAA1958,9.248724527321034,0.002416799888691498,RNA
chr15.60590953.60593340,9.185552098433677,0.002500864820363156,ATAC
LINC02232,9.177269272468415,0.002512105267283085,RNA
chr9.136973101.136981832,9.175518615405863,0.002514487615016485,ATAC
chr11.35082219.35084314,9.166807855223675,0.002526375679812798,ATAC
chr17.27293352.27295471,9.127981806017186,0.00258006280567989,ATAC
IRF8,9.120085430599708,0.0025911227932009836,RNA
LYST,9.111242229728516,0.0026035661871987798,RNA
AP001021.3,9.094823849073588,0.0026268301115215963,RNA
MX1,9.091089674940882,0.002632150668548908,RNA
chr5.139387693.139394784,9.069294303935552,0.002663424744952423,ATAC
chr9.111896093.111898343,9.046041771182374,0.0026972065492212654,ATAC
AL589693.1,9.039661492206,0.0027065519322428608,RNA
SAMD4A,9.020502453648183,0.002734813163621007,RNA
chr7.74082863.74085303,8.99511648434214,0.0027727226286630284,ATAC
chr8.11801912.11803592,8.988742592234136,0.002782324587479683,ATAC
chr13.99085133.99088604,8.975647085139844,0.002802158612429947,ATAC
chr5.68214703.68217108,8.97010746603512,0.0028105919719557397,ATAC
chr16.88633274.88643113,8.964343110650276,0.0028193948787589365,ATAC
SLC24A4,8.963548005331345,0.0028206113054398815,RNA
MELK,8.93328014117187,0.0028673171602097963,RNA
chr2.238287464.238290500,8.912030533852072,0.0029005765378161156,ATAC
chr18.75207752.75212578,8.90496275632427,0.0029117256306462587,ATAC
chr19.18020884.18024632,8.888370563464376,0.002938070702609874,ATAC
chr1.154403128.154408717,8.887836924112918,0.0029389220291052482,ATAC
chr6.134173891.134176749,8.885296381485977,0.002942978455461613,ATAC
SLC22A15,8.869620076399292,0.0029681348019426905,RNA
MAL,8.86790976384448,0.002970892609789909,RNA
LINC01550,8.849177567162597,0.0030012687196246867,RNA
BANK1,8.824315233985274,0.003042074240110572,RNA
FRMD4B,8.758753954323476,0.0031524064210163567,RNA
chr3.48918002.48920252,8.744818188758867,0.00317637887295428,ATAC
chr3.183634873.183637310,8.72269790342048,0.003214812118811572,ATAC
AC008014.1,8.6867997476918,0.003278194343134919,RNA
LST1,8.67497812434928,0.003299344048514696,RNA
chr14.100064701.100069504,8.64544192126717,0.003352795660479627,ATAC
chr14.22549485.22559034,8.627637813849137,0.0033854408508134028,ATAC
chr4.42655283.42657992,8.612239675652885,0.0034139354606148964,ATAC
chr10.110006859.110009157,8.583016187964683,0.003468687679151305,ATAC
chr1.160261409.160263476,8.558608312948781,0.0035151024838064194,ATAC
chr10.28531782.28534319,8.54216000511551,0.0035467374520749932,ATAC
chr10.125718641.125720302,8.534294782465626,0.0035619669438148615,ATAC
chr9.111482567.111484833,8.499508192019052,0.0036301274525959238,ATAC
chr16.87382511.87384922,8.496722073904122,0.0036356436875296144,ATAC
chr1.26785970.26789617,8.492382485351982,0.003644252652323028,ATAC
chr17.7477180.7480302,8.48101945931409,0.0036668933746504748,ATAC
AC116362.1,8.466521950316796,0.0036959877189498575,RNA
chr18.79068175.79070011,8.461276392562146,0.003706572623323518,ATAC
TRAC,8.456319486132918,0.0037166034463239793,RNA
chr3.184360902.184364114,8.451520186051074,0.003726341688994996,ATAC
chr11.2927710.2934072,8.443295660607438,0.0037430905361738147,ATAC
chr12.47816822.47821002,8.402642840850536,0.0038270116754168127,ATAC
ZNF804A,8.37655447976817,0.0038818744910664683,RNA
chr11.118908757.118915558,8.352698593458793,0.003932743966489497,ATAC
chr19.41350645.41357933,8.331433929884772,0.003978660583340555,ATAC
PCNA,8.314286219513503,0.004016085250947339,RNA
chr9.127714387.127716599,8.285294775518187,0.004080176894777144,ATAC
PIP5K1B,8.278455094728377,0.004095448855469892,RNA
FAM198B.AS1,8.266438017911,0.004122422434130902,RNA
CNTLN,8.248060898751193,0.004164022522366971,RNA
chr1.44799301.44811026,8.242700722368419,0.004176236736667175,ATAC
chr6.96923714.96925439,8.237639091862471,0.004187804188888673,ATAC
chr2.201115450.201120636,8.233193473631735,0.004197990798951493,ATAC
GK,8.231545093498184,0.004201774285026445,RNA
SHTN1,8.216835555238854,0.004235691051279627,RNA
chr19.16110725.16112434,8.201147234270023,0.00427217240570785,ATAC
IGSF6,8.19706535481942,0.004281716758064252,RNA
chr1.151611173.151613205,8.19299972639822,0.0042912447263321815,ATAC
chr1.92482197.92487399,8.18289147856996,0.00431502763707753,ATAC
LINC01762,8.12384026066678,0.0044566764925257135,RNA
chr6.30555158.30557935,8.118912720819164,0.004468708724087449,ATAC
AC002429.2,8.098263568268289,0.004519491978942693,RNA
chr9.96449383.96451671,8.048976452011399,0.004643098857875029,ATAC
FAM49A,8.017171672922784,0.0047246876895654,RNA
chr1.84504959.84507136,7.996695837933026,0.004777987028286672,ATAC
chr10.69087306.69094225,7.995567171120339,0.004780942769351308,ATAC
chr17.75032083.75037407,7.989898247043809,0.004795816735422339,ATAC
chr6.157822429.157824578,7.985291443387192,0.004807938713738305,ATAC
EAF2,7.962204296535029,0.0048691610951194465,RNA
chrX.153966927.153973708,7.959802827637544,0.004875574812661905,ATAC
chr6.107821802.107825167,7.943684818039082,0.0049188456789652545,ATAC
ALCAM,7.93048391268039,0.004954577063781363,RNA
chr7.127650869.127652790,7.911466318160472,0.005006519041212333,ATAC
chr8.66612319.66614410,7.9105921391987115,0.00500891996937215,ATAC
VLDLR,7.871507821925413,0.005117474675015241,RNA
chr7.107742864.107744826,7.866468834354191,0.005131643934795878,ATAC
chr5.139708442.139712256,7.856084966250708,0.005160969051863632,ATAC
chr7.100603128.100606110,7.832103710826489,0.005229350240906738,ATAC
chr19.36213810.36215730,7.809575858898164,0.0052944298489274715,ATAC
chr5.176388042.176389826,7.808359036189161,0.005297968521130377,ATAC
NLRP12,7.786371272039228,0.005362329481648676,RNA
NHSL1,7.782528409921002,0.005373659731225794,RNA
AL136018.1,7.779995393657749,0.005381141413015603,RNA
chr19.41322656.41329371,7.757095701046958,0.005449264170295508,ATAC
chr17.49762402.49764925,7.736064236964265,0.0055126051608097824,ATAC
chr10.103367440.103369219,7.708383339646052,0.005597120481580719,ATAC
chr18.62186431.62188433,7.679602603902621,0.005686398197427319,ATAC
chr13.97975461.97977431,7.644622509081332,0.005796868076378397,ATAC
FGD6,7.6445299586278574,0.005797163248352046,RNA
chr13.114280405.114282763,7.6203950336395705,0.00587466362096575,ATAC
DOCK4,7.6182032674374724,0.00588175390190949,RNA
TMEM144,7.614827772048122,0.005892690611701131,RNA
chr19.38647023.38648781,7.6135901665587955,0.005896705696706901,ATAC
chr8.144516743.144518719,7.586580715188362,0.00598503054386241,ATAC
chr1.110963055.110964600,7.584781386152715,0.005990962435301907,ATAC
PLCB1,7.568385799211321,0.006045291791221146,RNA
TAF4B,7.546215213411141,0.006119559486179282,RNA
TSPAN5,7.536748690815866,0.0061515542523118945,RNA
AL034397.3,7.524401577339395,0.006193541931545611,RNA
chr14.100544659.100550146,7.5234564029428785,0.00619676814603556,ATAC
chr17.7213702.7218283,7.521628796641881,0.006203011286491536,ATAC
chr1.9822778.9826136,7.520736050490699,0.006206063262960929,ATAC
chr4.56976370.56980024,7.520059265341999,0.006208377969822705,ATAC
chr20.25056654.25059533,7.516306341772678,0.006221229559163263,ATAC
PHACTR1,7.512045265058152,0.006235854255352684,RNA
chr1.89632255.89634581,7.50688537921995,0.0062536108710858785,ATAC
chr19.16322787.16335739,7.504930684847803,0.006260351016761379,ATAC
chr14.49633020.49636057,7.496415463158532,0.006289799833467601,ATAC
AL136962.1,7.47632705657475,0.006359835578023804,RNA
chr17.8382576.8384361,7.47284179727373,0.006372067438769848,ATAC
chr19.18000119.18003046,7.468082220917477,0.006388810509878441,ATAC
chr1.117605105.117607995,7.466352357798345,0.0063949069024968625,ATAC
chr19.2840586.2842643,7.465121560117915,0.006399248107834047,ATAC
GNG7,7.458451269518256,0.006422827687395804,RNA
KIF13A,7.4424429366960885,0.006479780572540649,RNA
chr1.37807433.37809366,7.411322349423272,0.006591980974739921,ATAC
chr1.42035061.42036688,7.410581806126592,0.006594674960442023,ATAC
NELL2,7.409527026610035,0.0065985140348927196,RNA
chr17.78351412.78361525,7.409039511953173,0.006600289211334862,ATAC
ICAM1,7.401650271168335,0.006627255384512027,RNA
chr20.34708446.34711397,7.401343301042767,0.006628378071150268,ATAC
chr2.174485681.174487894,7.39550516565158,0.006649767047906839,ATAC
AC108690.1,7.394518148462481,0.006653390119927256,RNA
chr14.23285151.23287000,7.392467824411762,0.006660922757945226,ATAC
AC139720.1,7.3762756784665875,0.006720718040886904,RNA
chr3.182792308.182795844,7.375483988410294,0.006723655680773595,ATAC
IL4R,7.3671558873533245,0.006754637582559319,RNA
chr19.13116149.13119376,7.360993786365857,0.006777655591153408,ATAC
MCM10,7.357609637342361,0.006790330916145549,RNA
LINC02245,7.35404040507291,0.006803725750079164,RNA
JDP2,7.344298890227466,0.006840422054250197,RNA
TSHZ2,7.32145302879902,0.006927278923332207,RNA
PARVA,7.30952607606635,0.006973071123520867,RNA
JUN,7.304038659645648,0.006994243372844064,RNA
MS4A4E,7.300037869072781,0.007009721189431951,RNA
UBA6.AS1,7.299564358045675,0.007011555374826906,RNA
STYK1,7.299263415041615,0.007012721358511334,RNA
chr8.18082946.18085246,7.292850412391085,0.007037615334282602,ATAC
chr1.2298423.2302750,7.281263609220409,0.007082822511120016,ATAC
chr2.191020011.191021485,7.269373269465421,0.00712952301400153,ATAC
chr18.21740176.21742070,7.260428809086661,0.0071648608967873175,ATAC
GASK1B,7.2432764806412,0.007233128911374039,RNA
chr22.44023618.44027636,7.242883995462315,0.0072346988108653925,ATAC
chr19.40463447.40467688,7.236346595304151,0.0072608990735699985,ATAC
chr7.138459500.138461485,7.2200591988696345,0.007326598152956908,ATAC
SLC44A1,7.201697112352934,0.007401396225749481,RNA
chr10.117373529.117376574,7.198035100174271,0.00741640671626119,ATAC
chr5.172173007.172176154,7.192754740788589,0.007438105660750381,ATAC
ANPEP,7.189730784350624,0.007450561473798212,RNA
chr5.81749413.81752254,7.178349517799868,0.007497633194270258,ATAC
chr10.102449333.102451717,7.15844560186222,0.007580686947101984,ATAC
chr12.70242535.70244638,7.148095749622989,0.007624245848760727,ATAC
chrX.24148830.24150932,7.143970839452879,0.007641677507104914,ATAC
FMN1,7.12039631586845,0.007742088459151032,RNA
GRAMD1B,7.116532241103456,0.007758675154799336,RNA
chr3.126474666.126476952,7.113134831525091,0.00777328873863027,ATAC
SETBP1,7.103666744458924,0.007814163619638693,RNA
chr1.55212752.55216294,7.0974739474003,0.007841017706371778,ATAC
chr3.134485065.134487813,7.0843230007742735,0.007898358685362492,ATAC
MCOLN2,7.05419389757677,0.008031353184529282,RNA
STRBP,7.044108639750047,0.008076381800545977,RNA
chr1.113811276.113813173,6.983843918518364,0.008350896512798071,ATAC
MLLT3,6.961353916706002,0.008455775973091302,RNA
chr3.4976092.4980761,6.960658520610565,0.008459040303961676,ATAC
chr11.112225752.112227385,6.943538289344645,0.008539814838939242,ATAC
chr16.89114256.89116577,6.935869154513637,0.00857625440300713,ATAC
chr9.20683317.20685126,6.919733708532127,0.008653442682379876,ATAC
chr7.920543.926453,6.910052880806697,0.00870009504541688,ATAC
chr8.94893568.94897004,6.903763071286422,0.008730544059532616,ATAC
chr4.128286366.128289250,6.901565050180653,0.008741210440990148,ATAC
chr22.20297996.20300236,6.895029476006016,0.008773004753346313,ATAC
ST3GAL4,6.8811406055869435,0.008840965800027146,RNA
ANKRD22,6.871577645014562,0.00888807291661851,RNA
chr13.51801787.51805699,6.863027150314141,0.00893041057894265,ATAC
CRELD2,6.8629562340671635,0.008930762583261486,RNA
MS4A7,6.8611320403703875,0.00893982215747565,RNA
FAM13A,6.8566517572614964,0.008962112809069318,RNA
chr6.45419442.45424784,6.821249791196155,0.009140264492241075,ATAC
RALGPS2,6.818251394382413,0.009155519069339505,RNA
chr17.77372088.77377034,6.814108041929955,0.009176641686816388,ATAC
HNMT,6.810776963396308,0.009193659616044533,RNA
chr11.72720027.72723089,6.809416139134647,0.009200621153319587,ATAC
AC084871.1,6.781647687527534,0.009343862755188753,RNA
chr10.18658253.18660311,6.774478703433447,0.009381213697203706,ATAC
chr17.37358318.37359990,6.717832564102401,0.00968178530090065,ATAC
ZFAT,6.698293676335957,0.009787738809523933,RNA
STPG2,6.694842198979284,0.009806578466098585,RNA
SMYD3,6.671399129750619,0.009935529867086937,RNA
chr1.1066652.1070939,6.649681209499855,0.010056545223311855,ATAC
CLIC4,6.644293799027821,0.010086798234643963,RNA
chr12.106954724.106957483,6.643219120239885,0.010092844265830035,ATAC
NEDD4,6.630175765387398,0.010166522179885057,RNA
chr2.19347258.19348913,6.604978041419249,0.010310424538683858,ATAC
chr15.44426355.44428526,6.595181427659527,0.010366935524067256,ATAC
chr16.88697466.88707361,6.5923360996434175,0.010383408112789599,ATAC
chr1.43366406.43368956,6.568111224358982,0.010524747741694217,ATAC
chr20.59004173.59008652,6.562255225483918,0.010559210111443746,ATAC
chr1.180154020.180156664,6.5603148303966226,0.010570654826913295,ATAC
HERC5,6.555682002658124,0.010598031439291444,RNA
SCLT1,6.553848127064316,0.01060888841123033,RNA
chr17.67992628.67994350,6.5491665795768155,0.010636656111791534,ATAC
APOBEC3A,6.544149294257409,0.01066649807840017,RNA
chr17.7883678.7889578,6.513098427955769,0.010853106866270903,ATAC
chr8.130356997.130359330,6.504991982166721,0.010902374768965077,ATAC
chr22.41935645.41941883,6.497626385728561,0.010947339346961257,ATAC
chr20.38804535.38808056,6.496215933347645,0.010955971419100867,ATAC
chr10.80203036.80206212,6.466941404615787,0.011136721710676173,ATAC
chr19.14374602.14376747,6.4636715975834225,0.011157099939196995,ATAC
chr10.84327831.84330770,6.459069651269933,0.011185845333219138,ATAC
chr9.127396208.127398472,6.456045391386658,0.011204777378641501,ATAC
chr9.36190200.36191780,6.454467220128882,0.011214669899169496,ATAC
MYO1E,6.447962257435493,0.011255540106107872,RNA
ENHO,6.429022570554394,0.011375410906314658,RNA
chr2.108448479.108450117,6.422492530759861,0.011417043657131335,ATAC
chr1.24963242.24967123,6.418979960475238,0.011439503073575769,ATAC
chr20.36460533.36463274,6.418512654278199,0.011442494456756908,ATAC
chr14.99268117.99275194,6.415283431005194,0.011463187787899962,ATAC
chr4.113760061.113763259,6.412725370917821,0.011479607518412104,ATAC
ZNF683,6.392649078118542,0.011609316276003626,RNA
PDE7B,6.390295372037686,0.011624621466014276,RNA
chr19.35264405.35270245,6.3882919643268865,0.011637665155122335,ATAC
ZNF16,6.3815867988831725,0.011681430408336755,RNA
chr11.68120154.68122503,6.37575126173686,0.011719657259218856,ATAC
chr11.67265916.67273980,6.37180912167528,0.011745553823512252,ATAC
chr2.98730071.98732197,6.365734181234494,0.011785576382958718,ATAC
PSTPIP2,6.362321676782829,0.0118081199380023,RNA
chr2.43223629.43230066,6.35716929758991,0.011842241454199912,ATAC
chr16.88780038.88786080,6.344944197189375,0.011923608297416798,ATAC
chr1.147598676.147600798,6.343864111036233,0.011930824640080042,ATAC
chr22.26671068.26674908,6.326874738214797,0.012044928148531447,ATAC
chr16.89719107.89724631,6.324675780739728,0.012059778554597148,ATAC
chr2.231602893.231606140,6.320022163496781,0.01209126836602532,ATAC
chr3.66499430.66501731,6.319957277360607,0.012091708031003514,ATAC
chr20.62237756.62240464,6.3097278707663245,0.012161228048751756,ATAC
EPB41L2,6.309656927467236,0.012161711619351848,RNA
chr11.114399724.114401213,6.296582910255042,0.01225116664701903,ATAC
chr1.151055764.151060724,6.2888821915817745,0.012304173052457946,ATAC
TRGC1,6.271642635002643,0.012423695458486934,RNA
AC008147.1,6.248636526092681,0.01258506141997182,RNA
chr2.44360923.44363053,6.240248021972599,0.01264443411543801,ATAC
GCH1,6.224304770248943,0.012758074338733974,RNA
chr19.1079454.1092137,6.221932216502253,0.012775075064993561,ATAC
chr7.151079854.151084184,6.220714091095973,0.012783812700308034,ATAC
chr15.41283301.41285160,6.202783128510769,0.01291314603979421,ATAC
chr19.45448951.45452848,6.186761729286928,0.013029845492817032,ATAC
chr19.39390321.39392156,6.1777452655548455,0.013095998180759788,ATAC
chr2.30144894.30155073,6.177273375875766,0.013099469886503014,ATAC
SH3RF3,6.163447930345435,0.013201605848755923,RNA
chr22.30356107.30357743,6.160644842839094,0.013222413553346279,ATAC
chr19.10104398.10106956,6.156386885306443,0.013254085601245167,ATAC
chr7.157138181.157140443,6.155467878845653,0.013260931710420228,ATAC
chr9.99103914.99106230,6.154388617674326,0.013268976282115251,ATAC
chr11.34050992.34053861,6.153359872227562,0.01327664899968424,ATAC
chr3.49411131.49413101,6.133385042888061,0.013426536961221846,ATAC
chr1.151457107.151459987,6.126419431703991,0.01347921477232069,ATAC
chr11.65779509.65782574,6.1261374317971065,0.013481351890436637,ATAC
chr14.70906845.70909073,6.122654982933192,0.013507772193180886,ATAC
chr19.40569832.40571404,6.098471183573212,0.013692725057961454,ATAC
MAFB,6.097091659273813,0.01370335371968946,RNA
chr12.49705495.49708130,6.093398157477759,0.013731852483805882,ATAC
CHN1,6.0831720889217475,0.01381107504440177,RNA
chr14.102775896.102778897,6.073892971590691,0.013883369018770313,ATAC
AC103591.3,6.02579428760477,0.014264407671962798,RNA
chr11.78416208.78421275,6.020362297005175,0.01430811222298891,ATAC
FAM222B,6.015079770193825,0.014350746627729128,RNA
chr17.29389763.29391780,6.011458633364293,0.014380047868752669,ATAC
chr6.17599841.17601521,6.011206202800037,0.014382092765567234,ATAC
chr1.150972143.150975628,6.002219569728858,0.01445508760203516,ATAC
GAB1,5.999778876459751,0.014474978260695166,RNA
chr11.2901327.2903389,5.96154824763795,0.014790252242586515,ATAC
chr17.82291708.82294164,5.9609279148370256,0.01479542588403568,ATAC
GLUL,5.948736990674354,0.014897479138868392,RNA
chr5.1385386.1387519,5.9428701633778696,0.01494685031071777,ATAC
chr12.103840403.103842321,5.934591389146705,0.015016806040192688,ATAC
SMIM25,5.929550294155657,0.01505956870291414,RNA
chr16.2535439.2538578,5.927396787746384,0.015077874768161824,ATAC
chr5.270793.272302,5.923922494113703,0.015107456704150176,ATAC
TENT5A,5.923431435875824,0.015111642655068988,RNA
chr5.76401638.76405323,5.916392050727582,0.015171780509058116,ATAC
chr18.63421522.63423423,5.915929472216248,0.015175740977716276,ATAC
chr7.100582991.100587403,5.9074828516980435,0.015248246452253087,ATAC
chr1.150558493.150564690,5.886434771170795,0.015430481583890255,ATAC
RANBP3L,5.87989164416979,0.015487588984312156,RNA
chr16.28950216.28951792,5.87923746260833,0.015493310560102272,ATAC
LEF1.AS1,5.878155926108518,0.015502774634651745,RNA
NRG1,5.868943988570629,0.015583626673244382,RNA
chr8.23246142.23247367,5.860747517442133,0.015655931942771862,ATAC
BLK,5.846767407717691,0.015780057657353637,RNA
chr17.29611562.29618761,5.832624154733644,0.01590666584779904,ATAC
chr17.56832923.56835464,5.820525970722915,0.016015798943926008,ATAC
chr17.58323411.58340392,5.809675837089211,0.016114331355477206,ATAC
NIBAN3,5.801475994126725,0.016189211010432244,RNA
SGMS2,5.7970377618223115,0.016229890007969865,RNA
chr7.151349509.151350709,5.796294549634314,0.016236712293269055,ATAC
chr15.90229897.90234874,5.793127496552626,0.016265817338415936,ATAC
chr7.24978875.24982179,5.791051723219112,0.016284922805273272,ATAC
chr19.51365341.51369196,5.7699318861583455,0.016480632825722236,ATAC
EEPD1,5.76671606168936,0.01651064514153318,RNA
CLEC4E,5.734808332906806,0.016811507250823955,RNA
chr13.113489779.113491794,5.732748044336012,0.016831127582329748,ATAC
chr8.38899688.38902627,5.719434895002887,0.016958481693200182,ATAC
chr3.49802289.49807993,5.717416731373097,0.01697787425686754,ATAC
DAB1,5.7140723591015945,0.017010060842088198,RNA
chr10.91220073.91221578,5.713612805362406,0.017014488559546397,ATAC
PTPRK,5.710013374769033,0.017049209645306068,RNA
chr17.2592860.2595148,5.706984075438261,0.01707848782675942,ATAC
PLEKHG2,5.6989709278012555,0.01715618566821605,RNA
KNL1,5.698061916508078,0.01716502275002342,RNA
chr3.13479193.13481224,5.691374340894575,0.017230181746204443,ATAC
chr6.113969828.113971890,5.672289139536125,0.017417543907526783,ATAC
AL691403.1,5.666549432007101,0.017474302379021988,RNA
chr5.171386913.171389101,5.6617655455553875,0.017521755058440745,ATAC
chr2.234288845.234293221,5.660477981440344,0.017534549496553302,ATAC
chr22.38504627.38507295,5.65531847721434,0.017585916114559834,ATAC
KHDRBS2,5.647232473581872,0.01766673132306468,RNA
chr19.11345405.11347235,5.644985616135202,0.017689255539483792,ATAC
BLNK,5.643386165438698,0.017705307744806074,RNA
chr13.49443313.49445573,5.625946890184422,0.017881310126504926,ATAC
chr15.92807828.92810949,5.614597094518479,0.01799682664375114,ATAC
RPL10,5.606664928529973,0.018078016974758047,RNA
PRTFDC1,5.598002316840705,0.018167116723113427,RNA
chr19.47607813.47610878,5.594890392422037,0.018199235368913977,ATAC
CD79A,5.592828333405025,0.01822055054295062,RNA
chr10.133273060.133280844,5.573104415809815,0.018425743076557595,ATAC
chr1.86703795.86705963,5.571703156232718,0.018440411351867077,ATAC
chr8.37735936.37738223,5.5586079086065965,0.018578076766413515,ATAC
RAB20,5.557178510233287,0.018593167725403786,RNA
chr8.41489707.41491361,5.551388281219948,0.01865442828549127,ATAC
chr12.55727176.55730784,5.545367634224524,0.01871834818173519,ATAC
chr11.67613413.67616568,5.536790360702917,0.01880980291236413,ATAC
chr18.35343534.35344962,5.532362736409755,0.018857193057162915,ATAC
LRRC25,5.5245809911167845,0.018940782986875227,RNA
chr6.4774714.4777882,5.520639552278174,0.01898326733999643,ATAC
chr9.35110574.35112687,5.509135510526881,0.01910783315843182,ATAC
HLCS,5.506358867036115,0.019138025219090433,RNA
RUBCNL,5.501744037823623,0.019188314231298194,RNA
chr1.8816643.8818577,5.5008294509498885,0.01919829695648502,ATAC
chr19.3034711.3036996,5.500652403094238,0.01920023005668328,ATAC
chr5.131796114.131797865,5.493460939651217,0.019278920739952285,ATAC
GBP1,5.4833902790080575,0.019389677831969272,RNA
chr19.1650512.1653642,5.4809398377932075,0.01941672729174651,ATAC
RUFY4,5.476087510587092,0.019470405573368252,RNA
AK5,5.470018295482402,0.019537761887102885,RNA
chr2.218404341.218407882,5.468101848127707,0.019559080757250547,ATAC
MS4A1,5.467274637089738,0.01956829022767657,RNA
chr15.70094649.70101459,5.467201839664532,0.019569100907780426,ATAC
LINC02785,5.464765289902372,0.019596254664448837,RNA
CDA,5.46098951868231,0.01963841027215664,RNA
chr19.52962084.52963666,5.459188245010811,0.01965855414946186,ATAC
chr18.54268831.54270705,5.455162877906304,0.019703647728623066,ATAC
BASP1,5.453178013875093,0.019725922293144772,RNA
chr4.75672092.75674171,5.449842999516436,0.019763407268735704,ATAC
chr10.70145109.70147371,5.444871824309065,0.019819419399655553,ATAC
chr1.35930076.35931993,5.427321585126935,0.020018483032768222,ATAC
RPS3A,5.422979731665702,0.02006804932764225,RNA
chr9.110255165.110257822,5.420761389550506,0.020093422820024312,ATAC
IL1B,5.417874748505122,0.02012649011405456,RNA
MYDGF,5.399989212220272,0.020332634763658524,RNA
AF196972.1,5.3954974797853295,0.020384748328999645,RNA
CFD,5.394774057616971,0.0203931544825281,RNA
chr22.31943489.31945987,5.392640837996863,0.020417963377654235,ATAC
chr9.127450253.127452734,5.384783766420121,0.020509609516880856,ATAC
chr12.56115717.56119816,5.38445591118728,0.020513442924626573,ATAC
chr9.136106376.136111251,5.376856277086956,0.02060250912090427,ATAC
NRGN,5.376001178154963,0.020612555762747446,RNA
RFX2,5.369738556313131,0.020686290864746822,RNA
chr3.18443285.18446368,5.360931816290262,0.02079044281899832,ATAC
chr11.106076522.106078304,5.358437269888601,0.020820042973361635,ATAC
FBN2,5.356075570656059,0.020848107026223958,RNA
chr1.53944866.53946982,5.3480263768163585,0.020944050452908924,ATAC
SEMA3C,5.3456252582244606,0.0209727594469313,RNA
CACNA2D3,5.341043966280099,0.021027648932352004,RNA
AC099063.1,5.3343291830636534,0.021108369510395006,RNA
chr11.65856649.65861399,5.325322445471616,0.02121714718521087,ATAC
chr11.66068008.66071932,5.321867615803725,0.021259026515817857,ATAC
chr1.151789903.151791731,5.321552559046061,0.021262849885531503,ATAC
GPAT3,5.309689494936351,0.021407334154752527,RNA
chr11.45917229.45919436,5.306632671635808,0.021444728953421203,ATAC
chr6.35687594.35689657,5.305431170758787,0.021459445720648156,ATAC
chr1.243848730.243851472,5.298148057059232,0.021548878511927997,ATAC
SGK1,5.295444360414199,0.021582176785953117,RNA
chr7.37447190.37449865,5.293240276570857,0.021609361395615246,ATAC
chr17.35241562.35245254,5.287418812862245,0.021681332760666885,ATAC
RGCC,5.280221495157634,0.021770657811996608,RNA
chr10.69317267.69320275,5.279344142960928,0.021781572598530096,ATAC
chr22.50543897.50549531,5.271235972290793,0.021882712138227563,ATAC
chr22.21936204.21940072,5.264723852440921,0.021964295613445324,ATAC
chr19.14089303.14092426,5.255053400430837,0.022086029197082035,ATAC
chr12.57234395.57244267,5.244120137513591,0.02222450281886234,ATAC
chr11.66311533.66314870,5.2401911745332095,0.022274484293408607,ATAC
chr1.42957198.42959708,5.233174882295268,0.02236403093217518,ATAC
chr9.2014505.2019644,5.230458460413898,0.022398799979814556,ATAC
FCRL1,5.2215893059464396,0.02251271251973011,RNA
chr13.72726746.72728465,5.210859501533558,0.02265132683953713,ATAC
chr17.3913558.3917750,5.199628429728937,0.022797366138203448,ATAC
chr14.24270632.24272224,5.192952186386658,0.02288464122332287,ATAC
chr10.119595548.119597871,5.192862793587158,0.02288581215980076,ATAC
chr1.159921157.159926549,5.185606129002945,0.02298107338776073,ATAC
chr1.25020439.25023478,5.184965169292978,0.022989507294222337,ATAC
TBC1D8,5.169157604298595,0.023198527362448512,RNA
chr1.150148878.150152299,5.168409128347817,0.02320847309789824,ATAC
SH3RF2,5.160864353372785,0.023308975575413365,RNA
FNIP2,5.160111671205435,0.023319026672160736,RNA
chr5.80406997.80408809,5.149983617682033,0.02345471238418168,ATAC
chr9.96416759.96419698,5.149146537607738,0.023465963386512002,ATAC
chr9.124861024.124862940,5.128467499483797,0.023745692837032612,ATAC
chr12.6948776.6955682,5.1023524976588766,0.02410391357367748,ATAC
