feature,score,p_value,feature_type
chr8.130014705.130017340,41.58388302368592,1.7400901757742185e-10,ATAC
chr14.57389685.57391658,41.57583504128813,1.7469862027791972e-10,ATAC
chr12.76083556.76085872,41.566056978027575,1.7554015672308439e-10,ATAC
BICD1,41.56009755529998,1.760550396614183e-10,RNA
chr15.29268759.29270911,41.552050739355536,1.7675267376258395e-10,ATAC
chr9.2014505.2019644,41.499767265183586,1.8135351919942213e-10,ATAC
chr1.150972143.150975628,41.49298113514777,1.8195942717519023e-10,ATAC
chr17.7560324.7562668,41.46772240971353,1.8423258146026385e-10,ATAC
chr7.140696172.140697762,41.456691110960996,1.8523425631241316e-10,ATAC
chr6.150004155.150007483,41.43284871403303,1.8741791827367158e-10,ATAC
HLA.DPB1,41.406414868930995,1.8986911914090637e-10,RNA
chr6.34887317.34890896,41.393092721342384,1.911166372444142e-10,ATAC
AC099063.1,41.3896411106934,1.9144119317969762e-10,RNA
chr3.128616613.128618634,41.38612277844823,1.9177259191336826e-10,ATAC
chr11.65132157.65135877,41.37542322574976,1.9278394387643535e-10,ATAC
chr1.27233525.27235941,41.36384302786478,1.9388456591665705e-10,ATAC
chr16.11913573.11916658,41.32261832124853,1.9785410935614986e-10,ATAC
TIMP1,41.32231095947086,1.9788400943727983e-10,RNA
PAPSS2,41.28099251523497,2.0194499271895087e-10,RNA
chr1.111202598.111206191,41.26693315924216,2.0334579214593997e-10,ATAC
TBC1D32,41.214869257566015,2.0861856726934335e-10,RNA
LINC00968,41.212705343273804,2.088406618632368e-10,RNA
chr8.142471697.142476561,41.18705973512142,2.1149094378337713e-10,ATAC
chr6.7106463.7110381,41.118078588051645,2.1878824208267767e-10,ATAC
chr11.62590758.62592732,40.99667410715401,2.3225003687088423e-10,ATAC
GZMH,40.984011008063035,2.337011651286883e-10,RNA
chr8.38899688.38902627,40.97027428739968,2.3528561035073343e-10,ATAC
BTLA,40.956762370803006,2.3685463703134153e-10,RNA
chr5.181221241.181225371,40.93702057282762,2.391659760727694e-10,ATAC
CACNB4,40.85899790861663,2.485242877529638e-10,RNA
chr2.206083650.206086496,40.77929137028892,2.5846397670298666e-10,ATAC
chr8.130356997.130359330,40.77782743843515,2.586502154204032e-10,ATAC
chr5.131164274.131165782,40.75415001661433,2.616811759656183e-10,ATAC
chr11.65551856.65559272,40.7472131973036,2.625758912477752e-10,ATAC
chr15.79896103.79898136,40.74162273887869,2.6329918442118564e-10,ATAC
chr13.50080291.50083233,40.66413671498778,2.735325937232279e-10,ATAC
chr17.77372088.77377034,40.63149155807244,2.77962534611042e-10,ATAC
chr22.50243858.50246771,40.61681340999849,2.799777393192673e-10,ATAC
chr15.85379405.85381664,40.60392621577987,2.817591367470908e-10,ATAC
chr7.4681544.4684691,40.58719621926838,2.8408869498281855e-10,ATAC
chr11.65521873.65526020,40.52589089871389,2.927914448691282e-10,ATAC
COL19A1,40.51129439114184,2.949026411270599e-10,RNA
IL2RB,40.468967467673835,3.011114184504664e-10,RNA
chr1.151789903.151791731,40.465936879320715,3.0156096161903475e-10,ATAC
chr17.64504613.64507889,40.4549773122469,3.031922784474734e-10,ATAC
chr10.122373858.122375886,40.43558516328946,3.0610049167642453e-10,ATAC
chr6.41545361.41549109,40.434325344945954,3.0629038989391963e-10,ATAC
chr3.195269737.195272110,40.409348625826524,3.1007973574983084e-10,ATAC
chr3.42599938.42602244,40.39571396241292,3.121681249648531e-10,ATAC
chr11.63837140.63841034,40.385626920235744,3.137222075865374e-10,ATAC
PDGFD,40.35351145248868,3.1872202355249554e-10,RNA
PLEKHG1,40.3469576901765,3.1975210773445766e-10,RNA
chr3.141485476.141488279,40.345021872302496,3.200570072526214e-10,ATAC
CD22,40.31056703835391,3.2553283881550476e-10,RNA
chr14.75175659.75177401,40.294317157583116,3.281479107203435e-10,ATAC
chr16.1825662.1827755,40.227370414447854,3.3914566810424354e-10,ATAC
FGFBP2,40.22456483176378,3.3961454526392987e-10,RNA
MYO1E,40.20976937088038,3.4209798292865016e-10,RNA
chr17.77957257.77960406,40.16925462305701,3.4899206978342863e-10,ATAC
chr17.81509352.81516142,40.150945234711216,3.521531927242288e-10,ATAC
chr6.139372720.139376238,40.1360050247195,3.547538934268596e-10,ATAC
ASAP2,40.07984185201671,3.647039539020404e-10,RNA
chr19.42241973.42245395,40.077973124586244,3.6503979328196487e-10,ATAC
chr11.533918.538818,40.07396007640696,3.657620491643704e-10,ATAC
chr11.404576.410487,40.02750016916894,3.7422885151521456e-10,ATAC
chr14.70906845.70909073,40.0058670710976,3.782380527110806e-10,ATAC
SLC4A8,40.0026968208178,3.7882919474483583e-10,RNA
chr20.32357397.32360140,39.991827936105636,3.808629095765676e-10,ATAC
chr10.91409265.91411109,39.98942633037473,3.8131375756340654e-10,ATAC
chr1.212283726.212286943,39.987169664068695,3.8173788422538207e-10,ATAC
chr8.33512368.33515227,39.968365214833014,3.8529051577202265e-10,ATAC
chr11.65856649.65861399,39.94759874587367,3.8925236967548193e-10,ATAC
chr15.90934087.90936046,39.92287450952263,3.9402261522797296e-10,ATAC
IGHD,39.91989621317413,3.946011849654453e-10,RNA
chr3.48465179.48467584,39.90943134192054,3.9664087740302416e-10,ATAC
chr17.8117359.8127267,39.858573909789484,4.067050182250619e-10,ATAC
chr19.3978810.3988420,39.846595044793894,4.091125410244038e-10,ATAC
HCAR3,39.753206376841845,4.2837870442881493e-10,RNA
chr2.203238268.203240161,39.70652756172198,4.3834710928517e-10,ATAC
chr17.16438226.16440429,39.65531612082018,4.495513541909518e-10,ATAC
chr16.56423610.56426086,39.59015105003711,4.6422475787113833e-10,ATAC
chr1.113928305.113931997,39.577580169574205,4.67110179296552e-10,ATAC
ARRDC4,39.549089192559826,4.737165416254962e-10,RNA
chr14.34981035.34983543,39.541703848227286,4.754442657523739e-10,ATAC
chr1.36305777.36308042,39.53880156357171,4.76124953652893e-10,ATAC
chr3.129277909.129280145,39.51975742505482,4.806157911628436e-10,ATAC
chr4.145177727.145181330,39.50781523175119,4.834535549105961e-10,ATAC
chr11.62726259.62729460,39.4764143882166,4.909956364141548e-10,ATAC
chr1.15846820.15850345,39.45157164308455,4.970460815603848e-10,ATAC
chr3.9932433.9934674,39.39883328537073,5.10139561986372e-10,ATAC
chr16.14284968.14287265,39.36789106894646,5.179821344702705e-10,ATAC
chr14.102085578.102089058,39.35517484198992,5.212401316931069e-10,ATAC
LRRN3,39.23295961758275,5.536200555667152e-10,RNA
TFDP2,39.20324656465787,5.617925611598342e-10,RNA
chr1.231336963.231339010,39.19293137014639,5.646579397258135e-10,ATAC
chr4.52711773.52713351,39.16599955003219,5.722084181593967e-10,ATAC
chr3.39406150.39407387,39.14930560167277,5.769394153934372e-10,ATAC
chr4.2008100.2010419,39.11309939378237,5.873353776594414e-10,ATAC
chr12.132444656.132448415,39.08580841067486,5.952955154446594e-10,ATAC
chr13.51451103.51454346,39.04513374617009,6.073606500973264e-10,ATAC
NID1,39.00391168311983,6.198384565674064e-10,RNA
chr1.84689683.84691224,38.959850223317815,6.334602139524914e-10,ATAC
chr10.110207117.110212791,38.95511277275024,6.349425773423361e-10,ATAC
chr1.151457107.151459987,38.90733468104096,6.500883956752557e-10,ATAC
RAB39A,38.881928022381885,6.582894531216996e-10,RNA
C12orf75,38.87293550525515,6.612169626897991e-10,RNA
chr19.53553235.53555246,38.80011788669706,6.85408874605165e-10,ATAC
chr8.38380222.38383849,38.78986850069106,6.888845369394062e-10,ATAC
chr17.82291708.82294164,38.74385162984959,7.047084661720891e-10,ATAC
chr1.89632255.89634581,38.71650817866871,7.142832957247183e-10,ATAC
EVA1C,38.673249330516555,7.296984607798952e-10,RNA
chr12.116818107.116819967,38.640200324060814,7.416998787735206e-10,ATAC
chr1.231420129.231422946,38.61886103276308,7.495540304455766e-10,ATAC
chr13.102845145.102847945,38.61204607811466,7.520798816302032e-10,ATAC
chr6.2988048.2991150,38.594585610792585,7.585903480145405e-10,ATAC
chr22.38313313.38318732,38.52518713940769,7.850306521180542e-10,ATAC
chr15.31324985.31330512,38.38572645076362,8.409929412262543e-10,ATAC
CLYBL,38.38051694210692,8.431592223811545e-10,RNA
chr3.52052570.52058663,38.318917330195525,8.692027310166836e-10,ATAC
chr15.40367337.40369882,38.299841672271526,8.774301673880219e-10,ATAC
chr1.226405460.226408762,38.293977277558255,8.799751792599732e-10,ATAC
chr1.55212752.55216294,38.2889469028166,8.821641452153971e-10,ATAC
chr19.4909206.4912484,38.272450783342045,8.893808255851095e-10,ATAC
chr12.67647317.67651730,38.25458400354513,8.972639641156279e-10,ATAC
chr19.48332240.48334537,38.23957520635042,9.039402574577453e-10,ATAC
chr17.64262037.64264081,38.19158291230914,9.256247273323616e-10,ATAC
chr5.65924611.65928032,38.17156897237814,9.348211481228055e-10,ATAC
chrX.129979572.129984802,38.16183010165939,9.393292631468785e-10,ATAC
chr19.49442402.49444166,38.159609133499934,9.403603975145094e-10,ATAC
chr1.9651252.9655773,38.14507604960939,9.471357902852536e-10,ATAC
chr12.53218869.53224370,38.13053471397146,9.539640440551312e-10,ATAC
chr1.9625934.9631270,38.12103088061681,9.584534734841055e-10,ATAC
chr12.28189898.28192102,38.1206292116576,9.586436803370847e-10,ATAC
chr9.131272984.131280586,38.04725607245557,9.940318699401533e-10,ATAC
chr1.234599339.234602091,38.01802379046664,1.008493143505451e-09,ATAC
chr3.196567942.196569588,37.98128505649137,1.0269675606274966e-09,ATAC
chr12.6935344.6939080,37.95356555035128,1.041130960807809e-09,ATAC
chr1.20785866.20788251,37.94820194151626,1.0438940629114345e-09,ATAC
chr12.53046261.53049101,37.927817652972564,1.0544624500455616e-09,ATAC
chr2.20350014.20351997,37.8775073075453,1.081007895052857e-09,ATAC
chr15.68816888.68822470,37.87595474425678,1.0818376578175272e-09,ATAC
chr5.177005644.177007405,37.80870823877693,1.1183972475630522e-09,ATAC
chr1.156504215.156506049,37.74988438108752,1.1513926902606226e-09,ATAC
LMO4,37.733136500668515,1.160964264103748e-09,RNA
chr6.38638783.38640922,37.648809405647114,1.2103845485466841e-09,ATAC
chr20.33992388.33994918,37.59236610613445,1.2446371140002174e-09,ATAC
chr9.6756756.6759653,37.56667595324734,1.2605475546603809e-09,ATAC
PTGDR,37.52849036426361,1.284574505045729e-09,RNA
chr3.136861233.136863219,37.44760245147664,1.3369987161881932e-09,ATAC
chr9.127979240.127982131,37.42547525923702,1.351709816651269e-09,ATAC
chr14.90382036.90385158,37.410911315449624,1.3614810525751225e-09,ATAC
chr22.21000407.21003213,37.404320828749135,1.3659259971581466e-09,ATAC
chr3.39383059.39384803,37.38695705217925,1.37770680329456e-09,ATAC
chr17.58082670.58085105,37.360742993578356,1.3956856556220441e-09,ATAC
chr4.54063126.54065191,37.318783941431555,1.4249543667429953e-09,ATAC
DIAPH2.AS1,37.280971861214056,1.4518574852551787e-09,RNA
chr1.114510051.114512460,37.26276946473558,1.4649895130999584e-09,ATAC
chr1.33126777.33128813,37.24989518035316,1.4743494841343502e-09,ATAC
chr9.4678634.4680509,37.20712432907593,1.5058779944243045e-09,ATAC
chr18.50281004.50282772,37.14861034193155,1.550110165123507e-09,ATAC
chr21.42008944.42011550,37.121991047486574,1.570661442242465e-09,ATAC
chr19.17946234.17953383,37.11275360490336,1.5778568623048724e-09,ATAC
chr1.167713179.167716928,37.061846039894604,1.6181082710332256e-09,ATAC
chr1.167935069.167937807,37.03891198745158,1.636576714342741e-09,ATAC
chr11.776482.779004,37.03113047190768,1.6428909794611286e-09,ATAC
chr12.69738247.69740168,37.02914055192388,1.6445096087215984e-09,ATAC
chr18.21703242.21705335,37.0219129733458,1.650402093996169e-09,ATAC
chr20.461503.463211,36.98658573291532,1.6795098334364034e-09,ATAC
chr2.73232550.73235716,36.970617051623414,1.6928356452063022e-09,ATAC
chr10.69317267.69320275,36.96801431387754,1.695017652484781e-09,ATAC
chr16.89917616.89925052,36.953267007314814,1.7074344630593144e-09,ATAC
chr9.128688148.128690864,36.95132820386723,1.7090736528338557e-09,ATAC
chr6.42745156.42748050,36.949708012894,1.7104446778613995e-09,ATAC
EGR1,36.92262284477682,1.7335285681995214e-09,RNA
chr12.113184441.113186823,36.91712576008277,1.7382515890611807e-09,ATAC
chrX.16869299.16871552,36.90642080091014,1.747486225824827e-09,ATAC
CALCRL,36.832902444598204,1.8122505820857232e-09,RNA
AFF3,36.82498492615907,1.8193674226994975e-09,RNA
chr10.101828898.101831757,36.79359749576938,1.8478577078037503e-09,ATAC
chr20.35663520.35665601,36.75606815372526,1.8825111494608436e-09,ATAC
chr22.24153146.24158423,36.7282308876228,1.9086357211654322e-09,ATAC
chr16.87382511.87384922,36.70882869496087,1.9270589947908668e-09,ATAC
AC092546.1,36.692655237603724,1.942552711493593e-09,RNA
chr11.66677204.66678978,36.6715107071176,1.9629972326360515e-09,ATAC
chr6.158868965.158870707,36.667908061077526,1.966502070901385e-09,ATAC
chr7.39948523.39952781,36.65508584872142,1.9790271876343826e-09,ATAC
chr1.77978017.77980365,36.587823159729396,2.0460544830127987e-09,ATAC
chr8.95268243.95270415,36.58415497770903,2.0497746312643867e-09,ATAC
chr6.151389276.151392408,36.576659842147016,2.057397060608246e-09,ATAC
chr1.91021042.91022824,36.57354125410337,2.0605769849575876e-09,ATAC
chr14.65100949.65103580,36.55023958123176,2.084493543594274e-09,ATAC
chr9.6006758.6009061,36.52212383106183,2.113722267696003e-09,ATAC
GZMB,36.5219154519049,2.1139404235846472e-09,RNA
chr17.36534055.36535986,36.51021304292931,2.126228210801903e-09,ATAC
chr2.47904306.47907864,36.49677627333316,2.1404255170067896e-09,ATAC
chr1.37473028.37480608,36.47431498738467,2.1643708336308735e-09,ATAC
chr16.30377171.30379757,36.46804675660973,2.171101047825881e-09,ATAC
chrX.3711154.3714350,36.45594025167028,2.184159326078495e-09,ATAC
chr14.75002159.75003656,36.43974229723079,2.2017540359300286e-09,ATAC
chr17.29587952.29594590,36.43758298980986,2.204110257867856e-09,ATAC
chr8.11801912.11803592,36.43033058026591,2.2120425716665177e-09,ATAC
HERC5,36.42393636496601,2.2190599907054454e-09,RNA
chr10.92847508.92849462,36.4012867233304,2.244097311915666e-09,ATAC
chr13.28136909.28140277,36.37603689710501,2.2723431647962104e-09,ATAC
SAMD12,36.37371376489277,2.2749597995388908e-09,RNA
chr9.136806828.136808923,36.36544159303776,2.2843016408632584e-09,ATAC
chr3.184360902.184364114,36.292317785021304,2.368573051824954e-09,ATAC
chr20.32580744.32586803,36.278857962004004,2.384421364914605e-09,ATAC
chr7.73737551.73739732,36.22240043861852,2.452064858089215e-09,ATAC
chr6.41786158.41788250,36.20532373525845,2.472901760647374e-09,ATAC
chr1.8816643.8818577,36.20394319921881,2.474594024528466e-09,ATAC
ADGRB3,36.16448654973934,2.523454323068087e-09,RNA
chr12.59595491.59597942,36.152500324369456,2.5384880191345216e-09,ATAC
chr1.203323670.203328438,36.118150814524014,2.5820704168809717e-09,ATAC
chr9.3524327.3528987,36.10243801452275,2.602256177787806e-09,ATAC
ALOX5AP,36.091103399832484,2.6169156433281448e-09,RNA
chr19.46600126.46603499,36.05655501027391,2.662111456095509e-09,ATAC
MYO1D,36.03341544187313,2.692819478255164e-09,RNA
chr2.135875480.135877040,36.02901999078684,2.698692627909698e-09,ATAC
chr17.42286373.42290230,36.01788062051728,2.713634543179942e-09,ATAC
chr12.56188170.56190716,36.0114909728142,2.722242797399621e-09,ATAC
chr20.57617943.57621424,36.00523625008796,2.7306958131128893e-09,ATAC
chr10.62814731.62819246,35.97029968876484,2.7783979000068023e-09,ATAC
chr11.95788832.95791436,35.95940211869824,2.7934477377218556e-09,ATAC
chr8.143595755.143599496,35.93563350915257,2.826557178161837e-09,ATAC
chr11.67239282.67241636,35.90103425583073,2.875458607423003e-09,ATAC
chr7.129611027.129613137,35.84267699604136,2.959869772652066e-09,ATAC
YES1,35.79902228220213,3.024636009709213e-09,RNA
chr16.1677695.1679075,35.79783129180507,3.026422751198488e-09,ATAC
chr1.150148878.150152299,35.757793645912656,3.0871079977504036e-09,ATAC
AC002460.2,35.65216741059448,3.253130382830661e-09,RNA
chr6.30613545.30618509,35.64529939150452,3.264230599462175e-09,ATAC
HDX,35.57447350048971,3.380941090892069e-09,RNA
chr7.7639503.7641639,35.55734177319793,3.4097948946389378e-09,ATAC
chr19.50356968.50359630,35.52197546299233,3.4701438310891976e-09,ATAC
chr6.81751428.81754508,35.52068802112703,3.472360819002505e-09,ATAC
chr19.15377951.15380826,35.49986686836155,3.508413030821902e-09,ATAC
chr14.89415664.89419391,35.497512534169054,3.5125131661368297e-09,ATAC
chr6.26122517.26126468,35.475670783401256,3.550781087388773e-09,ATAC
chr1.160261409.160263476,35.4274691755368,3.636719666728537e-09,ATAC
chr4.109559468.109561620,35.37182759628251,3.7385212919200485e-09,ATAC
chr19.916858.922155,35.285393254670396,3.902361653854728e-09,ATAC
chr4.102343900.102346276,35.26464072110942,3.942759951183963e-09,ATAC
BANK1,35.241442283876864,3.988416538203243e-09,RNA
chr4.26860040.26862305,35.227266350614094,4.016576767187084e-09,ATAC
chr9.127450253.127452734,35.21854521443371,4.034000169873459e-09,ATAC
chr17.39753353.39756736,35.20436574197028,4.062490463205105e-09,ATAC
chr1.173867096.173869402,35.16660366569665,4.139353078501647e-09,ATAC
chr2.98730071.98732197,35.00148674273759,4.49295035953805e-09,ATAC
VNN1,34.91769285037491,4.683831860546648e-09,RNA
chr4.77072329.77077013,34.87191700313892,4.7915239661487944e-09,ATAC
chr7.100603128.100606110,34.848048938441956,4.848657786115762e-09,ATAC
chr5.123422438.123424234,34.84319663094345,4.8603562699625925e-09,ATAC
chr19.43462742.43464661,34.829941163798814,4.892458586302734e-09,ATAC
chr12.7932877.7936756,34.810865129549235,4.93903100948162e-09,ATAC
chr22.26671068.26674908,34.775295725093024,5.027061831024352e-09,ATAC
chr12.57212875.57218522,34.75907995681637,5.067715080784067e-09,ATAC
chr21.39347801.39350265,34.73799605101689,5.12106653788275e-09,ATAC
chr16.89719107.89724631,34.697812536732805,5.2243139574216375e-09,ATAC
chr9.35603419.35606392,34.67988183779476,5.271056521897896e-09,ATAC
chr11.72222604.72226142,34.64118654556245,5.3733641103409775e-09,ATAC
ADGRG1,34.58178792171265,5.534300218461885e-09,RNA
chr6.157822429.157824578,34.55830986404582,5.599238020713854e-09,ATAC
chr22.49825649.49830315,34.53219623445957,5.672364063038349e-09,ATAC
chr13.44917389.44919023,34.52285487903152,5.698754741721169e-09,ATAC
chr6.44253357.44258756,34.51129677443207,5.7315786445036315e-09,ATAC
chr11.62854902.62856894,34.49731448026663,5.771540675781975e-09,ATAC
chr17.81551281.81554223,34.491629751373104,5.787867718204123e-09,ATAC
AL050309.1,34.48474091070972,5.807715197191737e-09,RNA
chr13.19957158.19961019,34.47669689335751,5.830977308753445e-09,ATAC
chr19.1264454.1272475,34.476084934895304,5.832750824383003e-09,ATAC
chr12.122894369.122896714,34.47100039040913,5.847507279384267e-09,ATAC
chr11.10807467.10809830,34.43005323027078,5.967718631131166e-09,ATAC
chr8.30155218.30158008,34.41628892970009,6.008681793361485e-09,ATAC
chr2.219228406.219230615,34.37662399055385,6.128311256129959e-09,ATAC
chr2.226790939.226792373,34.37324770824902,6.138603833368791e-09,ATAC
chr6.27871644.27874097,34.371095616489804,6.145173522727575e-09,ATAC
chr6.111871064.111874475,34.370123809093585,6.148142470375343e-09,ATAC
chr9.88387324.88389457,34.31553832615066,6.31723707202562e-09,ATAC
chr13.31160734.31163127,34.30930435390484,6.336843170675184e-09,ATAC
chr19.1061906.1070065,34.30647573807398,6.345759409571295e-09,ATAC
chr1.248857514.248859918,34.28920804630579,6.400463517733894e-09,ATAC
chr14.105313390.105316711,34.28298517315916,6.4202933811713135e-09,ATAC
chr1.61076539.61078656,34.274720403975465,6.446725309001737e-09,ATAC
chr22.44701402.44703217,34.26012360767429,6.493674980769751e-09,ATAC
chr19.41261805.41265888,34.234979051600185,6.575356833501328e-09,ATAC
chr2.101251795.101254147,34.213979928458265,6.644361789125764e-09,ATAC
chr20.63953984.63958370,34.190913213067795,6.720998839708529e-09,ATAC
COBLL1,34.11043430621315,6.9953958815372315e-09,RNA
DLG2,34.090358783739305,7.065578757232186e-09,RNA
chr5.96934263.96937320,34.0887283461383,7.0713096000704885e-09,ATAC
chr5.80654091.80655569,34.08802127087996,7.073796356318506e-09,ATAC
STON2,34.07859743205519,7.107023539104677e-09,RNA
chr17.39925883.39928447,34.04435901631109,7.229067190632484e-09,ATAC
chr4.1008591.1013753,33.98715926762896,7.4376667562264075e-09,ATAC
chr10.86966101.86972340,33.98120528728776,7.459724234340335e-09,ATAC
chr18.3593330.3597095,33.97954309470584,7.465893806172815e-09,ATAC
chr3.14177615.14179274,33.937926738803675,7.622041582498905e-09,ATAC
chr1.47436363.47439689,33.90934548913466,7.731174753993003e-09,ATAC
chr1.226938953.226941220,33.90466411771279,7.749198713469702e-09,ATAC
chr7.128738618.128740169,33.89693434041507,7.779051814677628e-09,ATAC
chr14.49767159.49769362,33.88531727368054,7.824135172776723e-09,ATAC
MERTK,33.87728930492927,7.855443109458796e-09,RNA
chrX.386160.387843,33.875210396091475,7.863571029877306e-09,ATAC
chr5.179621749.179624983,33.87426534212881,7.867268701682732e-09,ATAC
chr14.50829680.50831984,33.86610114237417,7.899285142247752e-09,ATAC
chr16.3610573.3612389,33.85713871297166,7.934582455761031e-09,ATAC
chr14.77026573.77029656,33.81421120584684,8.105853624904924e-09,ATAC
chr6.45376955.45378741,33.795605797272934,8.181232795416373e-09,ATAC
chr8.17922179.17924564,33.755307811197284,8.346919206187062e-09,ATAC
chr19.1235830.1242546,33.742111819957124,8.401903479726666e-09,ATAC
chr8.140596493.140599312,33.73637246135564,8.425931175003813e-09,ATAC
chr7.151875052.151878268,33.732264518926435,8.443171310030951e-09,ATAC
chr4.75513775.75515610,33.706751684847674,8.551038507506215e-09,ATAC
chr8.144412475.144415897,33.68983365357468,8.623328702639872e-09,ATAC
chr6.118650365.118652301,33.68429559595252,8.647125622171087e-09,ATAC
SLC44A1,33.6194959294962,8.930513830198003e-09,RNA
chr7.2402904.2407406,33.61858483930714,8.934564034630989e-09,ATAC
chr1.222617207.222619237,33.555805148650286,9.218133547923168e-09,ATAC
chr7.100434788.100437252,33.548133595966796,9.253398767761155e-09,ATAC
NCEH1,33.50526112193521,9.4529855639994e-09,RNA
chr1.93845741.93848359,33.49909975389857,9.482021817652718e-09,ATAC
chr6.13573804.13575615,33.48748795123381,9.536987458272406e-09,ATAC
chr1.224182076.224184277,33.44786589198361,9.726960720481914e-09,ATAC
chr12.12722350.12726911,33.429777286416105,9.814947013980138e-09,ATAC
chr1.230066468.230069056,33.4261625450752,9.832625296836047e-09,ATAC
chr1.45490187.45491876,33.42577851701496,9.83450530414216e-09,ATAC
chr1.156740461.156741835,33.41471876770934,9.888803304950368e-09,ATAC
chr12.120468196.120470471,33.40345058537055,9.94443401743116e-09,ATAC
TAFA2,33.37796993357686,1.0071392098629478e-08,RNA
JAKMIP2,33.36431057578498,1.014011860170614e-08,RNA
chr14.100544659.100550146,33.342416975535585,1.0251258424518057e-08,ATAC
chr5.134225098.134227443,33.330349163431706,1.031304074438374e-08,ATAC
chr1.42334189.42336083,33.31984982605818,1.0367096993266418e-08,ATAC
chr9.132669424.132671430,33.319477972443984,1.0369016700707286e-08,ATAC
chr16.4690356.4698916,33.31505156778181,1.0391895585956828e-08,ATAC
chr8.90644764.90646937,33.284744774071086,1.0549909913821948e-08,ATAC
chr13.48037239.48039008,33.24384270263689,1.0766995977452354e-08,ATAC
chr2.131491130.131493708,33.24168285640041,1.0778583076570324e-08,ATAC
chr5.91379725.91385304,33.23935070998396,1.0791108579073818e-08,ATAC
chr20.43456870.43459078,33.23194405320135,1.0830985224291775e-08,ATAC
chr16.50152130.50156057,33.17547542274697,1.1139907798449612e-08,ATAC
chr19.16583790.16589174,33.16390742472833,1.1204275878369287e-08,ATAC
CCL3,33.117688229889524,1.1465200850734246e-08,RNA
chr17.81865238.81872632,33.08657073818634,1.1644297178661146e-08,ATAC
RAB30,33.0826998415175,1.1666771531131554e-08,RNA
chr12.2890089.2891604,33.07560150258278,1.1708097513893826e-08,ATAC
chr19.38647023.38648781,33.06546169184218,1.1767385641388296e-08,ATAC
LINC00607,33.064132640203276,1.1775178992368583e-08,RNA
chr19.10565044.10569812,33.04738980755085,1.1873801110129919e-08,ATAC
chr19.5621617.5625122,33.033967090560104,1.1953464718990777e-08,ATAC
chr19.43753663.43756036,33.012569878085486,1.2081567329533818e-08,ATAC
chr16.28923764.28926161,32.983817921799485,1.2255874059006928e-08,ATAC
USP6NL,32.93270664750175,1.2571986953096327e-08,RNA
chr4.56906723.56909768,32.92216214296153,1.2638213885802951e-08,ATAC
CDKN1C,32.88600603050754,1.2867969656033706e-08,RNA
chrX.53080915.53083375,32.87599639155238,1.2932314028883154e-08,ATAC
chr2.28750392.28753964,32.85297618799769,1.3081521294587667e-08,ATAC
chr7.37447190.37449865,32.821976156255715,1.3285183848982051e-08,ATAC
chr2.108448479.108450117,32.78236101286749,1.3550083798590571e-08,ATAC
chr3.183634873.183637310,32.76787458748304,1.364827023271628e-08,ATAC
chr14.20460353.20462381,32.73970610340917,1.3841239964507147e-08,ATAC
chr13.77325277.77327586,32.70794948292661,1.4062075946236814e-08,ATAC
PALM2.AKAP2,32.69942849879016,1.4121930346190806e-08,RNA
chr22.20130252.20132867,32.69732771753201,1.4136726220383141e-08,ATAC
chr6.27145126.27147776,32.69369033416513,1.4162381232294663e-08,ATAC
chr9.37903299.37905064,32.65868278213505,1.4411696165293579e-08,ATAC
chr19.4006869.4008644,32.613931756796745,1.4736826511923727e-08,ATAC
chr3.47475121.47476531,32.58933823844835,1.4918630109012737e-08,ATAC
chr1.156052782.156056073,32.56617822535595,1.509189419895553e-08,ATAC
chr14.24310204.24312360,32.536977624572145,1.531323020049622e-08,ATAC
chr6.16758546.16763561,32.52977401597348,1.5368331556275126e-08,ATAC
chr6.17705472.17707443,32.51639448033411,1.5471201936000442e-08,ATAC
chr14.103384470.103386914,32.488824800994784,1.5685359439137763e-08,ATAC
chr19.19667791.19669903,32.471296497343154,1.5823061377738487e-08,ATAC
chr17.7434695.7438734,32.45481514453226,1.595364500022592e-08,ATAC
chr11.67265916.67273980,32.4473927590576,1.601280607852293e-08,ATAC
chr8.42151884.42155406,32.44581924242284,1.6025376253029994e-08,ATAC
chr2.74420018.74422685,32.430323612274684,1.6149694623282862e-08,ATAC
AL158801.2,32.37743037586587,1.6581383054413292e-08,RNA
chr18.63317816.63321283,32.3735757594513,1.6613291565801715e-08,ATAC
chr2.74457051.74459410,32.324910665725625,1.7021481385633486e-08,ATAC
chr19.49850196.49852396,32.324466891592415,1.702524958480436e-08,ATAC
MGST1,32.31640427402306,1.7093857286968765e-08,RNA
chr12.69238823.69240979,32.30719959747839,1.7172522446811998e-08,ATAC
CLEC10A,32.3002598615374,1.7232071058250086e-08,RNA
chr5.62305364.62307651,32.27376928552174,1.746129351522571e-08,ATAC
chr16.30429061.30430823,32.271946454298295,1.747717850657176e-08,ATAC
chr5.43312609.43314362,32.25855753256519,1.7594301085326653e-08,ATAC
chr10.124418042.124419656,32.235166914445855,1.780080907930179e-08,ATAC
chr1.2525671.2531623,32.23514778945811,1.780097891887699e-08,ATAC
chr11.85663359.85665619,32.14773675495075,1.8594474441140834e-08,ATAC
TNFAIP6,32.14001821026573,1.8666224591008787e-08,RNA
chr16.22373132.22375574,32.06505610946401,1.9377676102043706e-08,ATAC
chr17.42608359.42610304,32.0243948355359,1.9774904915690724e-08,ATAC
chr16.48608363.48610712,31.998792530913235,2.0029201889168328e-08,ATAC
