feature,score,p_value,feature_type
chr11.67482269.67487087,33.23130457425904,1.0834435037207917e-08,ATAC
chr4.102343900.102346276,33.21470327578272,1.0924381389210329e-08,ATAC
chr12.49186875.49189714,33.21072179819582,1.0946064333530975e-08,ATAC
chr12.69738247.69740168,33.18411766600087,1.1092061850827062e-08,ATAC
chr6.26054546.26057184,33.154888763091364,1.125471743780934e-08,ATAC
chr5.80253773.80257946,33.087015573996624,1.1641717255189224e-08,ATAC
chr19.5689745.5696630,33.082878483046954,1.1665733384366522e-08,ATAC
chr19.53553235.53555246,33.045918781026806,1.188250556978249e-08,ATAC
chr1.3856473.3858368,33.036408493323016,1.1938935232044818e-08,ATAC
chr10.91409265.91411109,33.02510123663373,1.2006377335711112e-08,ATAC
chr18.74147223.74148985,33.0111736912102,1.2089973858831788e-08,ATAC
chr22.20297996.20300236,32.98064021226882,1.227529291883221e-08,ATAC
chr17.2053314.2059975,32.95517703885149,1.24320165461041e-08,ATAC
chr1.231336963.231339010,32.929680751682696,1.2590956004468396e-08,ATAC
chr10.101693671.101695741,32.92552281773061,1.2617068553782734e-08,ATAC
chr13.91346803.91349548,32.91267229046015,1.2698116138523051e-08,ATAC
chr11.1388258.1391603,32.91167242064377,1.2704444127794132e-08,ATAC
chr3.141230889.141232980,32.86547284994353,1.300031009837912e-08,ATAC
chr3.179146923.179149882,32.85231454001599,1.3085835264103522e-08,ATAC
chr22.50538113.50543071,32.840268863121075,1.3164623593296045e-08,ATAC
chr8.140633458.140636662,32.81514901793568,1.3330462301647282e-08,ATAC
PLEKHG1,32.81155408130229,1.3354366589533225e-08,RNA
chr3.196711386.196713226,32.79368288668337,1.3473839880667602e-08,ATAC
chr12.92140762.92146907,32.74420556443163,1.381023341037459e-08,ATAC
KLRG1,32.71951646372606,1.398123253905591e-08,RNA
chr12.69238823.69240979,32.64759350865582,1.4491586124886553e-08,ATAC
chr15.52677626.52680033,32.63799600974726,1.4561087651603478e-08,ATAC
chr6.24666150.24667784,32.62449876986978,1.4659396044275206e-08,ATAC
chr19.35755283.35758959,32.58365340502989,1.496097359069627e-08,ATAC
chr11.10807467.10809830,32.57231676196026,1.5045775003057335e-08,ATAC
chr10.69087306.69094225,32.56160282651562,1.512636170356125e-08,ATAC
chr14.95156429.95158804,32.52890508874838,1.5374991529742383e-08,ATAC
chr10.122373858.122375886,32.47608577967614,1.5785316879456747e-08,ATAC
chr16.89719107.89724631,32.4689541513458,1.5841554454939765e-08,ATAC
chr16.29814648.29817563,32.46665725138406,1.5859709794152135e-08,ATAC
chr2.238202575.238204419,32.443329270442,1.6045287847966862e-08,ATAC
chr19.48169203.48171300,32.442424617213156,1.605252824892403e-08,ATAC
chr19.16626981.16629608,32.43181246358123,1.6137707953501953e-08,ATAC
chr8.42151884.42155406,32.427624817186086,1.6171445274209932e-08,ATAC
FAM151B,32.401621924108646,1.6382524932358866e-08,RNA
chr18.46173097.46175158,32.37940884691895,1.6565029165990697e-08,ATAC
chr5.40678081.40683681,32.32110118050443,1.705385596085093e-08,ATAC
chr13.44575476.44578413,32.297384100492,1.7256808130923396e-08,ATAC
chr4.145177727.145181330,32.28073365876803,1.740073607561016e-08,ATAC
chr18.75207752.75212578,32.23431171411208,1.7808405281082513e-08,ATAC
chr1.100037125.100039414,32.2296558126817,1.784981780179203e-08,ATAC
chr10.102117037.102122054,32.19511143109973,1.816011121677168e-08,ATAC
chr8.22596931.22601605,32.16993182633407,1.8389691761709137e-08,ATAC
chr2.219541478.219544624,32.15333181976948,1.8542636862982977e-08,ATAC
chr15.50906865.50909366,32.143112290698575,1.8637429290493894e-08,ATAC
chr1.77978017.77980365,32.1106999961557,1.8941302618941835e-08,ATAC
chr1.20785866.20788251,32.09362055559444,1.910342198559131e-08,ATAC
chr1.35556734.35560019,32.05312422702485,1.949340380604372e-08,ATAC
chr1.156740461.156741835,31.947334136001018,2.0550287692572827e-08,ATAC
chr7.151875052.151878268,31.923703245901756,2.079412015107388e-08,ATAC
chr19.35715653.35719170,31.88638086657621,2.118515483511993e-08,ATAC
chr9.132943896.132945544,31.882837164621893,2.122266445188443e-08,ATAC
chr1.117059197.117061058,31.88228921722693,2.1228470349658732e-08,ATAC
chr6.151389276.151392408,31.8759180666891,2.129609442029645e-08,ATAC
chr2.196168170.196172469,31.85775025549364,2.1490119132249862e-08,ATAC
chr7.148697384.148700886,31.82318782807319,2.186414318380059e-08,ATAC
chr3.195269737.195272110,31.81901244443063,2.190976799365375e-08,ATAC
NIPAL2,31.764114624750295,2.251860498897617e-08,RNA
chr12.76083556.76085872,31.71877709959787,2.3034197421186964e-08,ATAC
chr1.230066468.230069056,31.708911104050824,2.3147957045725157e-08,ATAC
chr22.36451310.36456842,31.692358199899747,2.334008800531243e-08,ATAC
chr12.49622003.49624236,31.690214562103325,2.3365086167160852e-08,ATAC
HMOX1,31.67796312805379,2.350847353835456e-08,RNA
chr5.181221241.181225371,31.657208442619087,2.3753398817328205e-08,ATAC
chr19.36488714.36490519,31.656078182149717,2.3766810273380985e-08,ATAC
chr6.7106463.7110381,31.646323235977505,2.388287691865731e-08,ATAC
VNN3,31.633179735527357,2.4040161530683003e-08,RNA
DLEU1,31.632372704029574,2.4049852858916157e-08,RNA
LIX1.AS1,31.62940467547354,2.408552850285528e-08,RNA
chr16.1825662.1827755,31.62709842311828,2.411328627654203e-08,ATAC
chr1.111202598.111206191,31.614901401012325,2.4260622956164192e-08,ATAC
chr3.129277909.129280145,31.60410052960008,2.4391848677219847e-08,ATAC
EDA,31.60059388966271,2.4434605775864925e-08,RNA
chr2.25339517.25343029,31.5515834006338,2.504013291703332e-08,ATAC
chr7.129611027.129613137,31.545462028552944,2.511681327108265e-08,ATAC
chr1.155061112.155064554,31.519521632624766,2.544438405519819e-08,ATAC
chr11.121291850.121293503,31.4804484671061,2.5945904835319675e-08,ATAC
chr1.113928305.113931997,31.477994059022187,2.597773738365778e-08,ATAC
chr19.48332240.48334537,31.383793075359193,2.722956481753788e-08,ATAC
chr2.148643009.148646577,31.360643597487208,2.7546354220450493e-08,ATAC
chr17.64019564.64021490,31.35439684425518,2.7632470004536626e-08,ATAC
chr3.140941247.140943035,31.34233754315962,2.7799480821704297e-08,ATAC
chr15.52527934.52529983,31.309249624724053,2.8262941636450138e-08,ATAC
chr19.1130541.1134492,31.29785350961843,2.8424355469958904e-08,ATAC
chr17.58082670.58085105,31.293311906439996,2.8488939990476083e-08,ATAC
chr14.102775896.102778897,31.278497371317165,2.8700637801587072e-08,ATAC
chr15.79896103.79898136,31.274395271145966,2.8759534916451855e-08,ATAC
PLEKHG2,31.22319463922071,2.95049507593903e-08,RNA
chr6.44245653.44248312,31.2131055147279,2.9654106985241622e-08,ATAC
chr21.39347801.39350265,31.188846034235805,3.0015860949378486e-08,ATAC
chr2.61536127.61539643,31.18559368491174,3.006469506902545e-08,ATAC
chr14.74881253.74883009,31.18244249038161,3.0112086407383454e-08,ATAC
chr4.2008100.2010419,31.168265702263277,3.032622264528939e-08,ATAC
chr1.203625511.203630306,31.152354417670796,3.056837886667088e-08,ATAC
chr5.32585250.32586598,31.070144083673302,3.1850817816408805e-08,ATAC
chr14.49633020.49636057,31.0434755460089,3.2278326717299896e-08,ATAC
chr3.141485476.141488279,31.039803761021357,3.233763646594311e-08,ATAC
chr14.59187705.59190598,31.03448993527609,3.242366358234797e-08,ATAC
chr12.76558542.76560497,30.998648600083467,3.300994038258142e-08,ATAC
chr8.142471697.142476561,30.94482372060831,3.391043397635055e-08,ATAC
SNED1,30.900736007888327,3.4666364839128215e-08,RNA
GK.AS1,30.896326375713468,3.474289701836221e-08,RNA
chr12.6935344.6939080,30.88059268653974,3.5017350623347515e-08,ATAC
FCRL2,30.874221410553425,3.512910726090386e-08,RNA
chr2.70190001.70191542,30.869318173109306,3.5215357184889405e-08,ATAC
chr14.20454233.20456022,30.859489890012917,3.5388881203114416e-08,ATAC
chr1.228457098.228459605,30.85388540559837,3.548821558193288e-08,ATAC
chr7.151079854.151084184,30.830439281288427,3.590682031073421e-08,ATAC
chr10.100996274.101000931,30.82663997276927,3.597511788178781e-08,ATAC
chr12.111597251.111600271,30.805300130415727,3.6361159799668696e-08,ATAC
chr22.24153146.24158423,30.764510501794632,3.711066020310328e-08,ATAC
chr8.33512368.33515227,30.750352911267488,3.737441200404218e-08,ATAC
SLC9A7,30.728754055860282,3.7780421876532964e-08,RNA
PFN1,30.722633253896046,3.7896282166072345e-08,RNA
NR4A3,30.684622528347035,3.862381215892549e-08,RNA
chr7.148882968.148885416,30.65326390747424,3.923456276239793e-08,ATAC
chr17.42286373.42290230,30.59759043005774,4.034285954289198e-08,ATAC
chr6.31651578.31653557,30.555466970288332,4.1202252266916825e-08,ATAC
chr2.73232550.73235716,30.538430123984444,4.155503126258906e-08,ATAC
chr17.1484429.1489134,30.5248598192614,4.1838197279023645e-08,ATAC
chr3.128616613.128618634,30.523784762294607,4.186071267880999e-08,ATAC
LINC02397,30.50249259750498,4.23091584180342e-08,RNA
chr7.98250660.98252926,30.47136454628037,4.2973455906774075e-08,ATAC
chr2.207624157.207627584,30.446106836091264,4.352016246033513e-08,ATAC
C3AR1,30.439640053151216,4.3661255907145296e-08,RNA
IGHD,30.42346936202088,4.4016083883316065e-08,RNA
chr15.90934087.90936046,30.409451056170546,4.4326024258800564e-08,ATAC
chr9.97920792.97924834,30.402344333028413,4.4483987549176785e-08,ATAC
chr1.32072245.32073866,30.370030996546692,4.52093818562403e-08,ATAC
chr5.171386913.171389101,30.36264092719964,4.537694110663737e-08,ATAC
chr2.43223629.43230066,30.337021828827158,4.59626587468943e-08,ATAC
chr16.647179.650808,30.29624884911102,4.691052330821207e-08,ATAC
chr20.43456870.43459078,30.286680009765902,4.713580170716965e-08,ATAC
chr10.101828898.101831757,30.284970183545823,4.717617021537873e-08,ATAC
chr19.3978810.3988420,30.27390101209085,4.743835107734968e-08,ATAC
chr12.111841372.111843122,30.269916607140477,4.7533081985715775e-08,ATAC
chr17.8246645.8249735,30.213973201985628,4.888338671673947e-08,ATAC
chr2.240564810.240570406,30.17265194058013,4.9905422251328034e-08,ATAC
chr2.27489054.27490368,30.172001027498155,4.9921692305877854e-08,ATAC
chr1.201019149.201024836,30.144498258587895,5.061403177016527e-08,ATAC
chr12.12722350.12726911,30.117569707406528,5.130125424145742e-08,ATAC
chr8.30155218.30158008,30.101252822722895,5.1722213918621806e-08,ATAC
chr7.39948523.39952781,30.10105836529252,5.1727251581834477e-08,ATAC
CD38,30.100540585800296,5.174066770974035e-08,RNA
chr17.58006216.58008208,30.08823449623285,5.206055952200493e-08,ATAC
LUCAT1,30.08040383675125,5.2265147162391677e-08,RNA
chr1.236280703.236282775,30.07736858469485,5.2344664507969776e-08,ATAC
chr4.75513775.75515610,30.073703506345066,5.244084387543489e-08,ATAC
AC009226.1,30.062951093887346,5.272403465765977e-08,RNA
chr11.566052.569669,30.047479934911046,5.313420071182091e-08,ATAC
chr3.49802289.49807993,30.0314913261065,5.356145114086405e-08,ATAC
chr3.42599938.42602244,30.00296406501672,5.433234584230495e-08,ATAC
chr6.166954977.166957851,29.969312367128154,5.52560501695954e-08,ATAC
chr1.198156076.198159617,29.949882716087775,5.5796535629351734e-08,ATAC
chr14.105472652.105500833,29.942544956368202,5.600203198969069e-08,ATAC
chr14.55579468.55581641,29.92800847872575,5.6411376885605625e-08,ATAC
chr3.14401894.14404011,29.91452468011754,5.679376326042312e-08,ATAC
chr1.24963242.24967123,29.913757132339363,5.6815608215683214e-08,ATAC
chr2.108448479.108450117,29.877675899625046,5.785208011477047e-08,ATAC
chr4.39976298.39978504,29.846718641911895,5.875647702964625e-08,ATAC
chr9.129173754.129178929,29.806696531128413,5.994676627983238e-08,ATAC
FTCDNL1,29.805064934980198,5.999580147136188e-08,RNA
chr2.219206043.219207598,29.790220740746307,6.044377527385633e-08,ATAC
chr10.78302635.78304913,29.78741919374603,6.052869733853199e-08,ATAC
chr5.40797207.40799015,29.74297921140895,6.189191871800568e-08,ATAC
chr1.112617662.112620871,29.69823368513035,6.329565614901514e-08,ATAC
chr1.19596215.19598041,29.686432877618273,6.367116279892249e-08,ATAC
chr19.39832950.39834864,29.656956254367845,6.461892015355354e-08,ATAC
chr20.32580744.32586803,29.647639097082834,6.492142910491528e-08,ATAC
chr19.48644383.48647249,29.630120689978956,6.549407062223623e-08,ATAC
chr11.65856649.65861399,29.603706314855557,6.63671047000553e-08,ATAC
THBS1,29.558302888029782,6.789514306782269e-08,RNA
chr5.79513148.79515083,29.550656720674894,6.815592531337278e-08,ATAC
chr1.154998836.155011007,29.549106270627984,6.820892787701296e-08,ATAC
chr7.7967818.7970932,29.547064559104733,6.827878747623526e-08,ATAC
chr1.156746403.156752648,29.543495741341875,6.840107138850958e-08,ATAC
chr15.29268759.29270911,29.506435396744553,6.968399662127373e-08,ATAC
chr14.31206550.31208888,29.49879579040194,6.995144664459921e-08,ATAC
chr16.351729.355694,29.497140865307696,7.000951849829637e-08,ATAC
chr2.63840076.63842831,29.475703477798255,7.07661518334832e-08,ATAC
chr7.7639503.7641639,29.453211391201055,7.1568837591774e-08,ATAC
chr19.46600126.46603499,29.439810088928525,7.205143504195144e-08,ATAC
chr6.139372720.139376238,29.437991063475735,7.211719171760344e-08,ATAC
chr6.35467592.35470797,29.407184980203713,7.324000756407966e-08,ATAC
chr19.916858.922155,29.406026771187207,7.32825624196012e-08,ATAC
chr8.142726107.142728394,29.398752886388557,7.35503871599424e-08,ATAC
chrX.129979572.129984802,29.385341911457633,7.404675845924652e-08,ATAC
chr12.56102947.56105518,29.327886826284168,7.621165545683616e-08,ATAC
chr17.81865238.81872632,29.28879127595328,7.772098864712851e-08,ATAC
chr6.26215473.26217720,29.28695465786698,7.779262700292761e-08,ATAC
MBOAT2,29.27255360973159,7.835665083995534e-08,RNA
chr5.133051051.133053101,29.258060863949506,7.892841086357797e-08,ATAC
chr5.177005644.177007405,29.257067156082837,7.896776718249843e-08,ATAC
chr17.64262037.64264081,29.23382439460174,7.98939495354062e-08,ATAC
chr2.219228406.219230615,29.180132103627873,8.207540183991474e-08,ATAC
chr2.74420018.74422685,29.1696370500576,8.250873927177663e-08,ATAC
chr15.68816888.68822470,29.124287223197978,8.440778145874674e-08,ATAC
AL163541.1,29.120690518535106,8.45602599291642e-08,RNA
chr2.190533539.190535323,29.106710611958963,8.515555406891423e-08,ATAC
CTSW,29.080311277325087,8.629119215257989e-08,RNA
chr13.77025373.77027732,29.060134573104172,8.716938785850428e-08,ATAC
chr7.151242976.151249802,29.054617671791963,8.741107055865487e-08,ATAC
chr14.104799220.104801822,29.00118745472912,8.978681489709706e-08,ATAC
S100A6,28.991277854511246,9.023451440419975e-08,RNA
chr9.132669424.132671430,28.914771284639205,9.376725613031349e-08,ATAC
chrX.386160.387843,28.9141569531508,9.37961781507716e-08,ATAC
chr10.101030411.101033292,28.908861476828278,9.404585471380882e-08,ATAC
chr15.90716604.90717954,28.89180350077478,9.485466720217498e-08,ATAC
chr16.89506842.89509310,28.880308857995992,9.540362632791026e-08,ATAC
chr6.27145126.27147776,28.80197825455042,9.923042113617084e-08,ATAC
SLC25A43,28.796018238805207,9.95278269684321e-08,RNA
chr1.28913792.28915830,28.788049087224113,9.992688776980601e-08,ATAC
chr3.197749065.197751799,28.77528602981796,1.0056935605191176e-07,ATAC
chr22.38313313.38318732,28.751549352802385,1.017752647800511e-07,ATAC
NRGN,28.75102744011866,1.0180194230226925e-07,RNA
EPHB2,28.74884717750219,1.0191346218244602e-07,RNA
chr17.7213702.7218283,28.737107629195762,1.0251604868759884e-07,ATAC
AL450992.3,28.695729191790036,1.0466865611083117e-07,RNA
chr5.471923.476192,28.68837317404885,1.0505605795814331e-07,ATAC
chr22.37197981.37200216,28.66537087181905,1.0627677898853377e-07,ATAC
chr9.93575236.93578616,28.66002792366277,1.0656235876987861e-07,ATAC
STS,28.649821510049794,1.0711003342176543e-07,RNA
chr11.533918.538818,28.645856131989632,1.0732357649128686e-07,ATAC
chr11.62590758.62592732,28.63673554338761,1.0781636094284959e-07,ATAC
chr3.47475121.47476531,28.627646208879018,1.0830971677405167e-07,ATAC
AQP9,28.614526939800133,1.0902581105644715e-07,RNA
chr14.49767159.49769362,28.609157212452285,1.0932027819606737e-07,ATAC
chr12.6469766.6471540,28.59380141981153,1.1016677917126687e-07,ATAC
chr17.42608359.42610304,28.497368480700324,1.1563524426359716e-07,ATAC
chr3.39406150.39407387,28.483377768098656,1.1645094835772104e-07,ATAC
chr19.50375896.50385640,28.44839606816914,1.1851586698894997e-07,ATAC
chr12.50763249.50765755,28.42359793553762,1.2000189467899623e-07,ATAC
chr16.57998237.58001984,28.39639730217419,1.2165341595406433e-07,ATAC
chr6.169750974.169752607,28.38665671649934,1.2225036117762327e-07,ATAC
chr9.133146927.133150099,28.37675869055733,1.2285996778093946e-07,ATAC
chr12.56188170.56190716,28.362837215298786,1.237225421643791e-07,ATAC
chr7.135508919.135510939,28.357011030005403,1.2408533487136393e-07,ATAC
chr9.124868284.124871403,28.347499579799894,1.2467990322695218e-07,ATAC
chr9.137451791.137463979,28.309142039473194,1.2710683377428497e-07,ATAC
chr18.74596811.74598992,28.284391521927795,1.286979513404971e-07,ATAC
chr17.77372088.77377034,28.27055352538712,1.2959624431670282e-07,ATAC
HDX,28.26200346859496,1.3015441462290603e-07,RNA
chr17.56832923.56835464,28.239984130729265,1.316030332506115e-07,ATAC
chr9.134065451.134069274,28.218318480703044,1.3304418329331048e-07,ATAC
chr9.2014505.2019644,28.21748141429782,1.3310017987713095e-07,ATAC
chr3.127671010.127674701,28.211565799991444,1.334965872655311e-07,ATAC
chr1.211577507.211580171,28.208873601569778,1.3367738470365452e-07,ATAC
chr9.6756756.6759653,28.204820128201565,1.339500638516324e-07,ATAC
chr3.51384194.51386015,28.189513384568496,1.349848018906433e-07,ATAC
chr13.20772996.20774425,28.178413772330142,1.357401536803536e-07,ATAC
chr20.34875531.34877232,28.166701832536617,1.3654177777046714e-07,ATAC
chr14.77039643.77041419,28.15619016607698,1.3726529586989017e-07,ATAC
chr17.18037501.18040544,28.131580339660303,1.3897428226358776e-07,ATAC
chr10.102449333.102451717,28.128132017462857,1.3921544539520913e-07,ATAC
PRR16,28.123961941537427,1.395076467465366e-07,RNA
chr11.692704.697632,28.11376113508553,1.4022502560143e-07,ATAC
chr15.82809054.82811581,28.100858206530994,1.4113774112970736e-07,ATAC
chr1.205630818.205632707,28.097344574184667,1.4138731693820218e-07,ATAC
chr12.14365131.14367752,28.091566043010687,1.417987341309116e-07,ATAC
chr1.16612119.16614712,28.083366385471884,1.4238459340330994e-07,ATAC
chr12.30754061.30755583,28.08051713731037,1.4258873848901193e-07,ATAC
chr8.144372398.144375248,28.07880005543743,1.4271190716157081e-07,ATAC
chr12.52035958.52039940,28.076247605289453,1.428951954153899e-07,ATAC
chr6.2988048.2991150,28.056681263099662,1.443081030997868e-07,ATAC
AL353660.1,28.03265847625533,1.4606201419333924e-07,RNA
SESN3,28.027444774764355,1.4644548599938082e-07,RNA
chr19.1590659.1593684,27.997308149793756,1.4868195096543993e-07,ATAC
chr2.71067526.71069297,27.970998864957032,1.5066240639394258e-07,ATAC
chr12.67268264.67270589,27.94456774924777,1.5267870625513798e-07,ATAC
chr17.78777768.78783234,27.92752674326805,1.5399302410927776e-07,ATAC
chr12.120468196.120470471,27.917623559073384,1.5476203792053452e-07,ATAC
chr6.34887317.34890896,27.913914605644866,1.5505104146007073e-07,ATAC
chr11.64741658.64747384,27.91095962430014,1.5528168291357814e-07,ATAC
chr18.48948330.48953463,27.886471075098218,1.5720636203299058e-07,ATAC
chr21.44338056.44340038,27.875255179746365,1.5809585621142222e-07,ATAC
chr17.63693558.63703086,27.865814219184866,1.588485024556359e-07,ATAC
chr17.64504613.64507889,27.848073727472556,1.602725446563963e-07,ATAC
chr14.102085578.102089058,27.841700358159287,1.607872634977141e-07,ATAC
chr16.4690356.4698916,27.78731250073715,1.6524774417830922e-07,ATAC
chr21.42218422.42220872,27.783013747348924,1.6560554938570626e-07,ATAC
chr4.1855155.1857683,27.691092150733503,1.734455714318966e-07,ATAC
chr19.41305982.41310849,27.68206079058675,1.7423568763253178e-07,ATAC
chr20.461503.463211,27.643325523201806,1.776656748318268e-07,ATAC
DACH1,27.62039293770686,1.7972821214927662e-07,RNA
chr1.226121077.226123553,27.608142660776597,1.808398263823276e-07,ATAC
chr11.123060283.123064419,27.585002804578526,1.8295845424511444e-07,ATAC
chr8.73293028.73296014,27.558689341683987,1.8539795232704738e-07,ATAC
chr1.21342975.21346261,27.543516856002338,1.8681939897421877e-07,ATAC
chr22.41780063.41783057,27.52137840123946,1.889131149508125e-07,ATAC
chr13.52454376.52456236,27.506547809602683,1.9032886228601236e-07,ATAC
chr2.112480563.112483299,27.476562645874317,1.9322391499985817e-07,ATAC
chr12.132686609.132688261,27.475827887427425,1.9329540789199547e-07,ATAC
chr5.123422438.123424234,27.460840953752133,1.9475946514596127e-07,ATAC
APP,27.459546716796332,1.9488641886988685e-07,RNA
chr6.125956387.125958306,27.455786679891002,1.9525571835091383e-07,ATAC
chr15.89333939.89336064,27.41555751469942,1.9925115780762223e-07,ATAC
chr15.85792916.85795503,27.41316397320842,1.994914483581843e-07,ATAC
chr17.43359611.43362557,27.407760181335743,2.0003501221932904e-07,ATAC
chr1.45582453.45585362,27.392316832059034,2.0159666114627588e-07,ATAC
chr1.25819126.25821650,27.386944788235883,2.021427534209036e-07,ATAC
chr6.30719647.30723056,27.365800429061768,2.0430664031533554e-07,ATAC
chr19.18006690.18009553,27.317405374857838,2.093472830284147e-07,ATAC
chr6.32843291.32846102,27.306616891255707,2.1048788570256185e-07,ATAC
chr5.179621749.179624983,27.284491973337573,2.1284658207120584e-07,ATAC
chr5.176446969.176449193,27.27860777282286,2.134783417088037e-07,ATAC
chr12.3751910.3754159,27.27819999917095,2.1352219219917443e-07,ATAC
chr2.134119388.134121829,27.232443630918876,2.1850055899255968e-07,ATAC
chr17.29587952.29594590,27.222183110454868,2.1963282458165076e-07,ATAC
chr10.68330811.68333215,27.170664198220088,2.25407714088732e-07,ATAC
chr12.51024430.51026965,27.155195307600952,2.2717124795076154e-07,ATAC
chr12.116818107.116819967,27.118080805136827,2.3145920528786283e-07,ATAC
chr17.28710509.28712931,27.087291907018358,2.3507796234990677e-07,ATAC
TESK2,27.07762727116242,2.362255652998127e-07,RNA
chr6.53064559.53066461,27.044062052191475,2.4025505996232025e-07,ATAC
chr12.1592366.1595655,27.042686745609725,2.4042162921953904e-07,ATAC
chr17.16438226.16440429,27.03005410796975,2.419570570758573e-07,ATAC
chr6.45376955.45378741,27.014383836973536,2.4387538358768545e-07,ATAC
chr11.65115534.65118504,27.00139430725615,2.4547711118449696e-07,ATAC
chr17.81890650.81892576,26.996959773772456,2.4602634509192813e-07,ATAC
GPAT3,26.971831496188468,2.49161968849751e-07,RNA
chr6.45419442.45424784,26.94711123279155,2.522858382103385e-07,ATAC
chr14.34981035.34983543,26.933630201896364,2.540059616929641e-07,ATAC
chr8.38230764.38232566,26.92971115045487,2.5450822243590897e-07,ATAC
chr2.74457051.74459410,26.924421856924905,2.5518767344210114e-07,ATAC
chr8.58552663.58554460,26.917765689092935,2.560452992367139e-07,ATAC
chr16.30557053.30559074,26.916992775458496,2.5614507405191687e-07,ATAC
chr1.167935069.167937807,26.91458517062984,2.564561201765739e-07,ATAC
TMX4,26.901811042760958,2.581128068104163e-07,RNA
chr17.2336016.2338465,26.863722472887375,2.631166172527829e-07,ATAC
chr10.97686384.97688336,26.849638291145382,2.6499147097848196e-07,ATAC
chr1.109482820.109484801,26.82239621992009,2.6865603000211644e-07,ATAC
chr17.31486674.31492273,26.81763692695208,2.69301444881238e-07,ATAC
chr17.7477180.7480302,26.81019491788245,2.7031378943049986e-07,ATAC
chr20.57617943.57621424,26.791914300289505,2.728167755617249e-07,ATAC
FLT3,26.77038748581426,2.7579409081866467e-07,RNA
chr4.2961488.2964551,26.758696640557492,2.7742467009201923e-07,ATAC
chr19.19062996.19065687,26.741992120752283,2.797713454320183e-07,ATAC
PTGS2,26.72462437552175,2.822323321414268e-07,RNA
chr22.49825649.49830315,26.69845214539783,2.85982030846826e-07,ATAC
chr6.63635133.63637080,26.667449657374934,2.904885504344133e-07,ATAC
chr8.22440098.22444563,26.66104085491731,2.914289920460354e-07,ATAC
chr4.185202479.185204669,26.645798445579132,2.936779988283298e-07,ATAC
chr19.29842796.29846026,26.620097187626175,2.975097461277109e-07,ATAC
chr12.31323421.31326816,26.60736441282749,2.99426607531999e-07,ATAC
EEPD1,26.59044413508975,3.0199308525155125e-07,RNA
chr8.38380222.38383849,26.559345297939835,3.0676793358713217e-07,ATAC
chr17.16535325.16537306,26.552308263139878,3.078588616580693e-07,ATAC
chr1.225426467.225429319,26.526085461390476,3.119585184554395e-07,ATAC
TLE1,26.524987566920277,3.121313533947724e-07,RNA
chr11.62726259.62729460,26.5203591695519,3.128610321081499e-07,ATAC
chr12.110467852.110469763,26.497296433468854,3.165225474609172e-07,ATAC
chr20.35663520.35665601,26.49605454724529,3.167209300102117e-07,ATAC
chr1.2539318.2549734,26.493234622629377,3.1717185685606103e-07,ATAC
chr7.44581321.44583148,26.483425508475896,3.1874543506535005e-07,ATAC
chr16.56423610.56426086,26.481671053526707,3.190277102217726e-07,ATAC
chr3.167734106.167736105,26.45152103113807,3.2391797985687815e-07,ATAC
chr1.244862186.244865370,26.430684033692856,3.273416234298659e-07,ATAC
chr2.65055293.65057927,26.418543608773636,3.2935309948864546e-07,ATAC
chr14.49999042.50004098,26.400405619617146,3.3238142807765366e-07,ATAC
chr6.38638783.38640922,26.37275525959181,3.3705184605792153e-07,ATAC
TMEM51,26.34486879810698,3.4182890600394843e-07,RNA
chr17.82417871.82419886,26.34377806642987,3.420171282296597e-07,ATAC
ITGB1,26.332010513582397,3.4405442846869227e-07,RNA
chr10.71725920.71729712,26.32542722451655,3.451994962597137e-07,ATAC
chr11.17275473.17277653,26.290979234967356,3.512539348837706e-07,ATAC
chr19.15835838.15837720,26.28043300528901,3.5312873531625913e-07,ATAC
chr17.81976344.81978438,26.270323920584406,3.5493525784716845e-07,ATAC
ZC4H2,26.261864385901855,3.564541326896438e-07,RNA
chr15.79922711.79924430,26.261686180211623,3.564861989001753e-07,ATAC
chr11.2927710.2934072,26.2607403237631,3.5665644416820993e-07,ATAC
chr12.120316941.120318195,26.254847242171284,3.577189842233095e-07,ATAC
chr7.5418683.5430147,26.23152440346507,3.619554432106427e-07,ATAC
chr1.150362917.150366074,26.225994320103936,3.6296731941765357e-07,ATAC
chr17.75895331.75897621,26.200037149418986,3.67754972983565e-07,ATAC
chr10.62814731.62819246,26.196084378566752,3.6848958333037875e-07,ATAC
chr20.63953984.63958370,26.194769879309337,3.6873420539447044e-07,ATAC
chr7.12210414.12212041,26.19374710851006,3.6892465099326326e-07,ATAC
chr2.106192633.106194987,26.193129597981716,3.690396827057946e-07,ATAC
chr1.23979659.23981168,26.176668891108882,3.7211934691440365e-07,ATAC
chr16.89114256.89116577,26.167946867688997,3.737616149558012e-07,ATAC
chr19.18321860.18324004,26.132881872124578,3.8043778623364345e-07,ATAC
chr7.16644513.16647004,26.114235075885688,3.840366753182889e-07,ATAC
chr1.61076539.61078656,26.10668554435952,3.855034645910995e-07,ATAC
chr1.15846820.15850345,26.097993413353638,3.8719921805879943e-07,ATAC
chr9.114382620.114389246,26.089705038444958,3.8882318001367593e-07,ATAC
chr16.4413959.4417418,26.083325257035074,3.900778443393547e-07,ATAC
chr13.44917389.44919023,26.077785887770176,3.911705286558494e-07,ATAC
chr6.26284198.26286828,26.07593069763768,3.9153716632490343e-07,ATAC
