feature,importance,feature_type
chr15.74937316.74938706,0.004416702663896748,ATAC
chr14.72925681.72927411,0.004416633991295483,ATAC
AC025569.1,0.004416250538782115,RNA
chr4.83034248.83035827,0.004416007819357833,ATAC
chr16.30649618.30652140,0.0044146931478874244,ATAC
chr12.107091891.107094421,0.0044132583831293865,ATAC
chr11.45917229.45919436,0.004413153655905497,ATAC
chr20.34676307.34677934,0.004412558628557838,ATAC
CRPPA,0.004412354604015064,RNA
chr9.100098098.100100011,0.004412318723454976,ATAC
chr16.30525059.30528208,0.004412101313245394,ATAC
chr2.11154347.11156148,0.004410496894241737,ATAC
chr22.50625836.50629176,0.004410483115072365,ATAC
chr22.36451310.36456842,0.004409451934834172,ATAC
BEND6,0.004407489955104797,RNA
chr7.32889983.32893276,0.004406445782971165,ATAC
HSPA5,0.004406422391529799,RNA
chr14.23300303.23303532,0.004406357848465744,ATAC
chr1.206921420.206925880,0.00440613523761379,ATAC
chrX.3711154.3714350,0.004405687261554283,ATAC
chr6.144149702.144153727,0.0044046875909899905,ATAC
AL355773.1,0.004404449814181832,RNA
chr12.49705495.49708130,0.0044037874671023535,ATAC
chr12.1592366.1595655,0.004402491054353078,ATAC
chr17.996272.997601,0.004401652125696027,ATAC
chr1.157137075.157139457,0.004400590163382443,ATAC
BTNL9,0.004400106910854386,RNA
chr5.115543663.115545450,0.004399297656547709,ATAC
ZFAT,0.004398361155741334,RNA
chr9.35814320.35816020,0.004397440487485851,ATAC
chr12.66168995.66170467,0.004396270631076225,ATAC
TUBB,0.004396104627381085,RNA
chr9.113219157.113222418,0.004394757531705029,ATAC
chr1.89523886.89525872,0.004394535489984682,ATAC
chr1.235864964.235868603,0.004394353241943216,ATAC
chr19.53865094.53877987,0.004394025158524789,ATAC
chr19.13845907.13848454,0.004393205667758533,ATAC
IGHV4.39,0.004392992052328601,RNA
chrX.154367926.154375009,0.0043924412266239795,ATAC
chr16.19067021.19068602,0.004390953709328405,ATAC
chr14.105472652.105500833,0.004388877436692404,ATAC
COPG2,0.004388724776812513,RNA
chr7.4641125.4642695,0.004387674814291872,ATAC
chr4.55947177.55949881,0.0043874710744496795,ATAC
GMDS.DT,0.004386723159270778,RNA
chr1.15846820.15850345,0.004384373177919965,ATAC
chr8.144516743.144518719,0.00438357351506632,ATAC
chr15.34366124.34368360,0.004383392757005844,ATAC
chr19.13982930.13987985,0.00438313264627819,ATAC
chr6.110873277.110877180,0.004380309672864958,ATAC
chr9.96449383.96451671,0.004379714551598998,ATAC
chr15.98646953.98652267,0.004379348322807528,ATAC
chr14.35808354.35809691,0.0043793231749050384,ATAC
chr1.9909129.9911401,0.004377743864017579,ATAC
RPS6KA2,0.00437654751128274,RNA
chr3.115145888.115148542,0.004376253899409657,ATAC
chr6.2244766.2246654,0.0043761882342910835,ATAC
chr17.82291708.82294164,0.00437487970250705,ATAC
chr17.44121923.44124418,0.004374237602051832,ATAC
chr11.17275473.17277653,0.004372652698000901,ATAC
LMO4,0.004372466760598066,RNA
chr4.102759826.102761803,0.004372445380074624,ATAC
chr8.141127313.141130382,0.004372440586890853,ATAC
chr15.101294003.101295945,0.004372437566998888,ATAC
chr13.76884285.76887159,0.004372395515260781,ATAC
MAP4K3.DT,0.004368065824326354,RNA
chr10.110225430.110227842,0.004367824614573617,ATAC
MIR34AHG,0.004367074331309157,RNA
chr1.1272796.1275292,0.004366727968739632,ATAC
chr1.234605834.234613903,0.004365361819903955,ATAC
RGCC,0.004364156303100224,RNA
chr18.12990095.12992067,0.004363240927211338,ATAC
chr2.71129679.71131224,0.004362691942932139,ATAC
chr16.2213923.2215858,0.004359547706344619,ATAC
chr16.88684880.88687486,0.004359534331248785,ATAC
chr8.19816674.19818546,0.0043590269544308,ATAC
LINC02446,0.0043581446069894695,RNA
chr6.108260017.108262013,0.004356531145155118,ATAC
chr22.21641324.21643470,0.004356171921928082,ATAC
chr14.102085578.102089058,0.0043560686661241145,ATAC
chr14.96361893.96364381,0.004355756790702457,ATAC
chr18.11980348.11982552,0.00435435930674279,ATAC
chr6.106324973.106326447,0.004354042040235255,ATAC
SYT1,0.00435403542635212,RNA
chr19.46715592.46720758,0.004353713355077973,ATAC
chr10.14877834.14879981,0.004348437075567908,ATAC
chr9.99103914.99106230,0.004346407169655617,ATAC
AC023590.1,0.004342761625574205,RNA
chr9.133119894.133122492,0.00434253652900649,ATAC
chr12.98643814.98646143,0.004342079516296755,ATAC
chr12.107760355.107762074,0.004341104691879059,ATAC
chr17.41965633.41967917,0.004339068207972891,ATAC
chr17.7434695.7438734,0.004337437591841101,ATAC
chr9.120924803.120929766,0.004337257583938901,ATAC
chr16.2526998.2533535,0.004337013223688999,ATAC
chr3.134485065.134487813,0.004336884711715019,ATAC
chr9.101397991.101399776,0.004335912119766173,ATAC
chr2.203013847.203015669,0.004333710565417151,ATAC
chr1.110963055.110964600,0.004330763455668684,ATAC
chr4.2535069.2537882,0.004330162989279841,ATAC
chrX.317552.320943,0.004328999866738693,ATAC
chr18.3260766.3263031,0.004326775796619051,ATAC
chr19.1247684.1256113,0.004324352123566592,ATAC
chr1.1374303.1376740,0.004324349658281261,ATAC
chr2.85434620.85438905,0.004323893527730036,ATAC
chr1.26499912.26501828,0.004321793361164841,ATAC
chr7.44976796.44981594,0.004321174281784256,ATAC
chr6.138772923.138774308,0.004319915648416254,ATAC
chr19.17859333.17860522,0.0043190363285648846,ATAC
chr12.121671567.121673445,0.0043185503805936295,ATAC
chr6.30646430.30648160,0.00431842347003869,ATAC
chr12.52035958.52039940,0.004317947247776218,ATAC
chr20.62121117.62123647,0.004316640009143134,ATAC
chr5.150758157.150759571,0.004316086053314099,ATAC
chr17.63840917.63844041,0.0043159558753916106,ATAC
chr14.35121229.35123542,0.004314029474315333,ATAC
chr2.234494210.234498062,0.004313325775563399,ATAC
chr16.69385218.69386466,0.004313219085134445,ATAC
chr13.114280405.114282763,0.004312172541240364,ATAC
chr4.3954544.3956687,0.004310832424367053,ATAC
chr19.4342206.4344188,0.0043102418324133555,ATAC
chr10.12068290.12069783,0.004310060473873458,ATAC
chr14.70906845.70909073,0.004310047244827898,ATAC
PRKD1,0.004309416097531591,RNA
UBE3D,0.004309016187251289,RNA
chr15.78148581.78150306,0.004308240763326861,ATAC
chr5.115625071.115626797,0.004307662706865895,ATAC
chr2.27489054.27490368,0.0043061230241291625,ATAC
TXNDC5,0.0043060478915269785,RNA
HCAR3,0.004305411080413106,RNA
chr7.44080768.44083240,0.004301704388861894,ATAC
LINC00968,0.00430101105363094,RNA
chr1.147598676.147600798,0.00430072374767116,ATAC
chr9.76393595.76395783,0.004300518201155419,ATAC
chr1.236794721.236796456,0.00429894769190997,ATAC
SLC2A3,0.004298022001006621,RNA
chr3.47162905.47165436,0.004297570622854751,ATAC
AL118523.1,0.00429751309327782,RNA
chr6.13709672.13712922,0.004295808454480981,ATAC
chr14.87992157.87993809,0.004294572763512468,ATAC
chr21.45642269.45644496,0.004294364387022726,ATAC
chr19.49127548.49128892,0.004290679952646605,ATAC
chr12.113184441.113186823,0.004289605860799351,ATAC
UGCG,0.004289133699604679,RNA
chr4.139554853.139557699,0.004288817330821285,ATAC
chr8.41489707.41491361,0.00428877712843023,ATAC
chr1.40257241.40258756,0.00428844343950843,ATAC
chr11.66051185.66052976,0.004287683716855231,ATAC
UBASH3B,0.00428706373018005,RNA
chr17.50344886.50347453,0.00428522088303794,ATAC
chr7.157138181.157140443,0.004285134619805799,ATAC
chr2.96264794.96267575,0.004282228810665082,ATAC
chr16.672132.681487,0.004281767407957333,ATAC
chr7.77695656.77697795,0.004281229266214604,ATAC
AL138828.1,0.004280645233129207,RNA
chr19.42267695.42271282,0.0042804957300386255,ATAC
chr17.16380279.16381878,0.004280099189721528,ATAC
chr21.44816677.44819046,0.00427995231824605,ATAC
chr9.19229768.19231581,0.0042778043249254724,ATAC
chr15.77419103.77421502,0.0042761992760386594,ATAC
ANKRD55,0.00427419506064296,RNA
chr22.37674486.37677901,0.004273795554923642,ATAC
LHFPL2,0.004272127086523179,RNA
chr19.16075603.16080604,0.004271861770459088,ATAC
chrX.48896887.48898814,0.0042711464291042755,ATAC
chr7.66843839.66846240,0.0042705181369019456,ATAC
chr17.58006216.58008208,0.004270314523705979,ATAC
chr7.150404151.150409375,0.004270068619675002,ATAC
chr2.32356239.32358528,0.004269912830854919,ATAC
chr6.31619531.31622077,0.004268975195985228,ATAC
COLQ,0.004266566746657066,RNA
chr2.159903293.159905440,0.004263773120337437,ATAC
chr16.2267274.2269353,0.0042617753711265355,ATAC
chr13.27449557.27451587,0.0042616030249281725,ATAC
chr3.167734106.167736105,0.004261486644291981,ATAC
SDK2,0.004261161613142922,RNA
chr2.160406671.160408363,0.004261111840203987,ATAC
chr1.223844017.223847029,0.004260036948032058,ATAC
SLC41A2,0.004259481100521124,RNA
chr6.26195160.26200370,0.00425823521676934,ATAC
chr11.62708525.62710385,0.004258217832653893,ATAC
chr6.26043036.26045926,0.004255018368374999,ATAC
chr11.64304024.64307284,0.004254169555829509,ATAC
chr12.6890637.6892039,0.004253555141754434,ATAC
chr12.57077927.57079420,0.004251324117548695,ATAC
chr5.176388042.176389826,0.004250897213892963,ATAC
chr5.176646324.176649524,0.004250874458362649,ATAC
chr11.61361276.61362966,0.0042505437663717975,ATAC
chr3.132721631.132723499,0.004250034871489897,ATAC
chr2.25041205.25043480,0.004248852050314651,ATAC
chr17.81033375.81036220,0.004248680773782956,ATAC
chr12.3751910.3754159,0.004246690002403093,ATAC
chr2.42359817.42362358,0.004245700498073238,ATAC
chr22.39143945.39146814,0.004244239435495554,ATAC
chr12.98514852.98516876,0.004243491442612583,ATAC
MIR924HG,0.004243048110680454,RNA
chr16.30697616.30699779,0.004242227849744101,ATAC
chr17.36543862.36546336,0.0042403765765284375,ATAC
chr7.44747849.44751536,0.004240054968460377,ATAC
KIAA1958,0.004239700619650487,RNA
chr10.35194839.35196564,0.004239414731154699,ATAC
chr5.138574759.138576441,0.004239104933748425,ATAC
chr14.95156429.95158804,0.004238934648932662,ATAC
chr19.55257146.55260091,0.004238929886935283,ATAC
chr9.127734048.127736124,0.004238658406912574,ATAC
AC093916.1,0.004238218495882255,RNA
chr20.44209716.44211972,0.0042379171574159,ATAC
chr19.47607813.47610878,0.004237625364003689,ATAC
AL136018.1,0.00423688985134503,RNA
chr18.13135930.13138839,0.004235795356581231,ATAC
chr12.53046261.53049101,0.0042356488265300205,ATAC
chr6.89078977.89083625,0.004235435661623239,ATAC
TMEM117,0.004234812039987106,RNA
chr12.48977389.48982167,0.0042340677457498406,ATAC
chrX.153924014.153928972,0.00423307118811998,ATAC
chr5.138337107.138339917,0.004231560301815943,ATAC
DOCK1,0.0042284088249413656,RNA
chr3.125594086.125596154,0.0042277065793848686,ATAC
chr3.71062915.71067244,0.004225281001315321,ATAC
chr12.30754061.30755583,0.004225127644180764,ATAC
chr5.154857159.154860954,0.004223919140216669,ATAC
chr19.58475222.58477098,0.004223821771514772,ATAC
chr1.1347808.1350157,0.004223383740120132,ATAC
chr14.24135410.24137117,0.004222844269660725,ATAC
chr12.56358743.56361044,0.004222426275610775,ATAC
chr1.227786909.227790085,0.0042215334299794205,ATAC
chr9.78029755.78033501,0.004220699008593717,ATAC
chr2.131491130.131493708,0.004217179890502589,ATAC
C12orf42,0.004216937680476064,RNA
chr8.102862472.102865124,0.004216016611192291,ATAC
chr8.8227257.8229402,0.004214966024436075,ATAC
chr21.32770792.32772998,0.004214862919429082,ATAC
chr1.92960062.92962960,0.004214146662678812,ATAC
chr19.13794409.13797175,0.004213687014692676,ATAC
chr4.7067100.7069220,0.00421253274817093,ATAC
ZC3H12B,0.0042119171699491935,RNA
chr19.53102562.53104193,0.004210640935391152,ATAC
chr19.42323635.42326558,0.00420981155952789,ATAC
chr11.57323518.57326017,0.004209525663593509,ATAC
chr11.60912058.60916088,0.0042088335210272105,ATAC
chr2.62195087.62198586,0.004208223804390288,ATAC
chr11.66068008.66071932,0.004207101738696844,ATAC
chr6.169722646.169725647,0.0042066124123211444,ATAC
chr9.34987687.34990647,0.004206414022615242,ATAC
chr1.52551498.52554086,0.004205947221433483,ATAC
chr6.147201897.147204838,0.004205925749123386,ATAC
chr5.43017154.43020817,0.00420571188283074,ATAC
FAM30A,0.004201995883406155,RNA
chr10.72085708.72090053,0.004200227910087631,ATAC
EFCAB11,0.004199783400120403,RNA
chr19.14089303.14092426,0.004194318971050054,ATAC
GALNTL6,0.004192272128486961,RNA
chr16.81095635.81097061,0.004190306725263368,ATAC
chr20.50152621.50154650,0.004189040632801497,ATAC
chr14.77039643.77041419,0.004187240672310084,ATAC
chr19.49868897.49870701,0.00418696454840435,ATAC
chr4.930156.933087,0.004185945601848825,ATAC
chr11.66256608.66259014,0.004185345947121563,ATAC
chr22.30591337.30592719,0.0041839259660679555,ATAC
GPAT3,0.004183179969577871,RNA
chr17.7482949.7485610,0.004182818077739001,ATAC
chr10.73771507.73773825,0.004182530010715395,ATAC
chr17.50094144.50096526,0.0041823207092397535,ATAC
chr11.404576.410487,0.004182217440159227,ATAC
chr12.13100631.13102681,0.004181213027437159,ATAC
chr18.80033015.80034970,0.004180356998324616,ATAC
chr6.30741937.30744926,0.0041788570106930925,ATAC
chr16.89189541.89195928,0.004178510062949022,ATAC
chr7.99557842.99559596,0.004177678329288147,ATAC
chr5.270793.272302,0.004177531108953772,ATAC
chr1.46339916.46342542,0.004177435671253522,ATAC
chr7.1529725.1534595,0.004177388021236627,ATAC
chr1.248837355.248839636,0.004177037964051962,ATAC
chr7.99471323.99473694,0.004176865106188793,ATAC
AIG1,0.004176476977455845,RNA
chr2.86035341.86041719,0.004174828601562424,ATAC
chr1.29180872.29182789,0.0041742385374915715,ATAC
chr16.27203172.27204691,0.004173449703760358,ATAC
chr5.134225098.134227443,0.004173110574815983,ATAC
ACSM3,0.004171725779991614,RNA
chr11.119380455.119382353,0.004170892704627734,ATAC
chr10.125718641.125720302,0.004170081918817478,ATAC
CD1C,0.004169995003509427,RNA
chr16.28862777.28864874,0.004169589344194085,ATAC
AL136962.1,0.004168787993770626,RNA
chr9.34048132.34049895,0.004168368134289305,ATAC
GSG1L,0.004167390020986183,RNA
chr15.67062977.67067536,0.004167376546274397,ATAC
chr2.61176338.61178541,0.004166638481740101,ATAC
MRC1,0.0041654547147609525,RNA
chr19.39340876.39343325,0.004160097276263342,ATAC
chr22.30634312.30636904,0.004158665069781293,ATAC
chr4.77861546.77863758,0.004158635477644759,ATAC
chr1.53944866.53946982,0.004157615565680814,ATAC
chr8.37896777.37901193,0.004157595948346297,ATAC
chr17.7241662.7243629,0.004157452233397805,ATAC
chr15.42272759.42275402,0.0041568977452862916,ATAC
chr14.103384470.103386914,0.004156752434112888,ATAC
chr8.17922179.17924564,0.004156671542641068,ATAC
chr9.105244018.105245925,0.004154731211744173,ATAC
chr9.86281589.86283532,0.004154009183957891,ATAC
chr21.32726948.32729133,0.004153979965060607,ATAC
chr10.35126207.35128699,0.004153556039219891,ATAC
chr3.105366058.105370159,0.004151524320341857,ATAC
chr19.36488714.36490519,0.004151214713767537,ATAC
chr10.25015741.25017507,0.004150988749541221,ATAC
chr18.63421522.63423423,0.004150754764272155,ATAC
IDO1,0.004150501399906954,RNA
chr19.45448951.45452848,0.004149544269085096,ATAC
chr1.224432638.224435771,0.004149275621686454,ATAC
chr16.29789884.29791886,0.004147934639532097,ATAC
chrX.49041844.49044202,0.004147861414946287,ATAC
FAM160A1,0.00414651884217869,RNA
chr17.14299246.14304198,0.004144062237313558,ATAC
chr10.102743415.102744900,0.004142633088115441,ATAC
THBS1,0.004141838428113166,RNA
chr17.77957257.77960406,0.004140712381103033,ATAC
chr10.132393345.132402176,0.004140322452836344,ATAC
chr12.101829928.101831411,0.0041393914432264305,ATAC
chr18.50286450.50288553,0.0041373887122338636,ATAC
chr17.39952077.39953939,0.0041352269854711375,ATAC
chr2.10301117.10304553,0.004134981401758181,ATAC
chr19.49875715.49878714,0.004134312963877167,ATAC
chr20.1324557.1326360,0.0041338640915510585,ATAC
chr11.18697517.18700696,0.004133818504709214,ATAC
chr18.54223015.54225209,0.004133720214916999,ATAC
chr22.45163090.45165171,0.004132317162782214,ATAC
chr6.30555158.30557935,0.004132034117749681,ATAC
chr17.56832923.56835464,0.004131037945952515,ATAC
chr22.31495838.31497807,0.004130804471729418,ATAC
chr13.27619791.27622496,0.004129334709333219,ATAC
chr14.70808058.70810361,0.004128977445677023,ATAC
chr9.34328610.34330496,0.004126698357870592,ATAC
chr6.14117043.14119111,0.0041266197996451225,ATAC
chr1.153633320.153635647,0.004125776222306616,ATAC
chr15.82809054.82811581,0.004125125681129194,ATAC
IGLV1.47,0.004124690344183752,RNA
chr12.106245916.106250198,0.004123594898669748,ATAC
chr17.49360318.49363119,0.004123502978530838,ATAC
chr2.74833473.74836818,0.0041208577673729875,ATAC
IGHG2,0.004120800290428792,RNA
chr7.92527476.92529243,0.004120663389878585,ATAC
chr19.45901343.45903715,0.004119056629177799,ATAC
chr22.31289188.31294049,0.0041182219840201475,ATAC
DLEU1,0.004118034598160617,RNA
chr15.64988946.64990423,0.004117753508798188,ATAC
chr4.780995.783555,0.00411621218949191,ATAC
chr17.68455849.68458365,0.0041132993287588465,ATAC
chr13.102845145.102847945,0.004110821193007586,ATAC
chr6.149316646.149319374,0.0041107502519773,ATAC
chr8.66774425.66775940,0.004109796775830131,ATAC
chr17.18857545.18858810,0.004107093487228051,ATAC
chr1.45582453.45585362,0.004107075049691561,ATAC
chr14.102361988.102363983,0.004106634080644583,ATAC
chr19.6278786.6280623,0.004106023055567852,ATAC
chr17.31548965.31550791,0.004105813943997991,ATAC
chr19.41905290.41914389,0.004105261861871382,ATAC
chr6.7106463.7110381,0.004104955901801131,ATAC
chr2.134119388.134121829,0.0041045023368249485,ATAC
chr16.2535439.2538578,0.004103649973790074,ATAC
RPL34.AS1,0.004102678121837588,RNA
chr2.96140909.96149308,0.004101640967452912,ATAC
RSPH3,0.0040998813765007825,RNA
chr1.18953759.18958386,0.004099358527448318,ATAC
chr3.179562416.179563927,0.004099200510586854,ATAC
chr17.7012065.7016078,0.0040972749490284545,ATAC
chr1.42455631.42457332,0.0040967897124208515,ATAC
chr1.9538840.9540577,0.004095741687220916,ATAC
RPL39,0.004095344296641989,RNA
chr2.38750113.38752165,0.004094420308204855,ATAC
ABCC3,0.0040935976228406125,RNA
chr17.81831555.81834104,0.0040932645976897745,ATAC
chr12.53378970.53382297,0.004090180105813363,ATAC
chr16.1308408.1312293,0.004089849258162193,ATAC
chr22.30286729.30292300,0.004089086951280945,ATAC
chr16.57998237.58001984,0.00408760733598957,ATAC
MYO3B,0.004087194633632534,RNA
DERL3,0.004086103739443269,RNA
chr3.133572184.133575046,0.004085240482335429,ATAC
AC104123.1,0.004085200313418026,RNA
chr19.11089097.11093804,0.004084692796560158,ATAC
chr13.30463903.30467269,0.0040818997986435904,ATAC
chr1.26305619.26308844,0.004080406864083569,ATAC
chr10.124916097.124918439,0.004079121144188531,ATAC
chr3.47475121.47476531,0.004078988797339653,ATAC
LRRC36,0.004078840486929776,RNA
chr17.8246645.8249735,0.004078734918997397,ATAC
chr9.70418146.70422293,0.004078643741529299,ATAC
chr2.88690900.88692681,0.0040776645135599246,ATAC
AJ009632.2,0.004074744566004739,RNA
WWOX,0.004074042985353012,RNA
chr3.129118652.129124100,0.0040737927070124075,ATAC
chr1.180631441.180632915,0.00407318532960093,ATAC
chr14.99479783.99482236,0.0040730981415830455,ATAC
chr19.1256686.1263636,0.0040720809151701945,ATAC
chr7.7639503.7641639,0.00407107709949383,ATAC
chr10.86520808.86522723,0.004068899194928875,ATAC
chr16.4766374.4769758,0.004068606162598642,ATAC
chr17.1684031.1685487,0.004066753316527615,ATAC
chr16.2473130.2476011,0.004065963103510508,ATAC
chr2.169693297.169695099,0.0040634828726343105,ATAC
chr14.23320393.23322573,0.004063025218060823,ATAC
chr19.2840586.2842643,0.004063015058379436,ATAC
chr1.154973259.154976188,0.0040628437038793515,ATAC
chr7.103074172.103075963,0.004062591818009228,ATAC
chr19.36053614.36055591,0.004062318464992429,ATAC
chr2.9629698.9631750,0.004061976137150988,ATAC
chr12.132886960.132888577,0.004059865194095136,ATAC
chr11.61429091.61430678,0.004057875916955444,ATAC
chr3.42599938.42602244,0.004057333222640923,ATAC
SCN9A,0.0040572926494064935,RNA
chr20.50730518.50732392,0.004056931971036118,ATAC
chr21.39312088.39314888,0.004056179744896862,ATAC
chr19.4401760.4403486,0.004056174716816384,ATAC
chr17.48047235.48049487,0.004054991105267507,ATAC
chr19.39832950.39834864,0.0040548087832732475,ATAC
chrX.1591197.1593189,0.004053662050293247,ATAC
SH3RF2,0.0040536525372792944,RNA
chr1.26694884.26698610,0.004053570843632669,ATAC
chr12.46266381.46270378,0.004053569549503992,ATAC
chr14.101809341.101812528,0.004053435762479576,ATAC
chr20.3766784.3769177,0.00405325717085652,ATAC
chr9.3524327.3528987,0.004052369070796957,ATAC
chr11.78416208.78421275,0.00404982197370504,ATAC
AC026341.1,0.004048886016195043,RNA
chr2.218269332.218271122,0.0040488851329489395,ATAC
chr2.171159217.171161601,0.004048782444200462,ATAC
AC010201.3,0.0040483764421120555,RNA
chr11.65109557.65113603,0.0040469902745943025,ATAC
chr2.224584037.224586676,0.00404416274408661,ATAC
BMP6,0.004043874491778153,RNA
chr8.123395114.123397113,0.004042631563776876,ATAC
CR1L,0.004042525854901593,RNA
chr20.63863395.63866176,0.00404081846106331,ATAC
CCDC102B,0.004039763742017507,RNA
chr16.14284968.14287265,0.004039043644747967,ATAC
chr12.14802635.14804216,0.004037778569795988,ATAC
chr16.4623565.4626148,0.004037579722384007,ATAC
chr3.51390531.51392520,0.004036933928327901,ATAC
KIF11,0.004036192909195666,RNA
chr2.65055293.65057927,0.004036034290696659,ATAC
chr19.35755283.35758959,0.004035662468379556,ATAC
ZSWIM5,0.0040345722459618275,RNA
chr12.110467852.110469763,0.004034264862634749,ATAC
chr4.26318722.26322069,0.00403245695866639,ATAC
chr7.108568932.108570925,0.004031904675424396,ATAC
chr19.39435241.39436614,0.004030905524739898,ATAC
chr15.52527934.52529983,0.004030841237322553,ATAC
chr15.68277041.68279105,0.004030075113159219,ATAC
chr3.170355924.170358757,0.004029441830020161,ATAC
chr19.45862277.45864770,0.004028873247272655,ATAC
chr9.93092934.93099157,0.004028640095855615,ATAC
chr10.71768573.71775823,0.004028571867429154,ATAC
chr15.44535961.44538224,0.004028485966342587,ATAC
chr15.41115118.41117195,0.0040266366465995275,ATAC
chr19.1205001.1208443,0.004024634547363341,ATAC
chr15.40806627.40808095,0.004023174346555579,ATAC
chr9.83706715.83708991,0.004022722161845863,ATAC
chr7.24978875.24982179,0.0040220852785610405,ATAC
chr3.100260291.100261699,0.004021295870225871,ATAC
chr2.108448479.108450117,0.004021033549169393,ATAC
chr14.102507528.102511239,0.004020590661152928,ATAC
chr8.42151884.42155406,0.004020401677614242,ATAC
NAV1,0.004019915299679172,RNA
chr19.13147183.13157490,0.004019691108395558,ATAC
chr19.49675612.49679469,0.004019590429548002,ATAC
chr10.72295519.72299593,0.004019018973286303,ATAC
chr19.18424779.18430475,0.004017647701861397,ATAC
chr20.53591906.53595148,0.004016046348498528,ATAC
DOK6,0.004015612994594904,RNA
chr5.140563589.140565421,0.00401487397576642,ATAC
chr6.99424568.99426312,0.004014374637464458,ATAC
chr15.40104716.40109653,0.004012622065494332,ATAC
chr2.74178024.74179643,0.004012559917977211,ATAC
chr3.41960957.41962938,0.004011237093464833,ATAC
chr1.24744668.24746474,0.004011131533531157,ATAC
CCDC170,0.004011047877154484,RNA
AC006581.2,0.004009164600837567,RNA
chr1.155226361.155228332,0.004008714001582095,ATAC
chr7.92832329.92837250,0.004007102433153519,ATAC
chr1.161389428.161391023,0.004005354872129676,ATAC
chr14.77457001.77459468,0.004005263637791859,ATAC
TMEM51,0.004004789376063128,RNA
chr9.120713187.120715633,0.00400441658967404,ATAC
chr3.40452540.40453793,0.004004284589448846,ATAC
chr8.144372398.144375248,0.004002311981251113,ATAC
PKIA.AS1,0.004001033938952126,RNA
chr7.1137105.1138993,0.003998698484652046,ATAC
chr20.50929228.50932295,0.0039986830323370005,ATAC
chr1.111448308.111450029,0.00399626481558944,ATAC
chr16.11667061.11675137,0.003995925009177815,ATAC
chr11.70269762.70271627,0.003995824858462202,ATAC
chr4.56434749.56437789,0.003995477641588976,ATAC
chr3.120093218.120096234,0.003995474328038158,ATAC
chr11.57711477.57713078,0.003993505458766228,ATAC
chr19.13102200.13105761,0.0039911801834355476,ATAC
chr3.45592830.45597770,0.003991113842829865,ATAC
chr15.92807828.92810949,0.003990326301712595,ATAC
chr20.297000.299222,0.003988736807882359,ATAC
chr13.50080291.50083233,0.003988698225513713,ATAC
chr19.40442548.40445265,0.0039872158213480275,ATAC
AC013652.1,0.003987045682868516,RNA
chr15.41773688.41775354,0.003987010442108839,ATAC
TLN2,0.0039864072213000425,RNA
chr19.10601924.10605130,0.003985852818829226,ATAC
chr1.77681911.77684074,0.003982982654776782,ATAC
chr19.38848014.38853171,0.00398282087272089,ATAC
chr12.111402778.111412714,0.0039818271191845505,ATAC
chr7.73577656.73579464,0.003981784350136813,ATAC
chr5.66143594.66145314,0.003981286946068026,ATAC
SNCA,0.003980874710649919,RNA
ASAP2,0.003979675805276966,RNA
chr19.58543478.58546211,0.003979524967083369,ATAC
C15orf41,0.00397946532118321,RNA
chr2.74553163.74556221,0.003979340078838954,ATAC
chr7.1159763.1161142,0.003978519219467981,ATAC
chr16.1705186.1707702,0.003978119686531466,ATAC
chr14.21068394.21073048,0.003978032599459886,ATAC
VNN1,0.0039771186495522835,RNA
chr10.13347027.13350391,0.003977007048420011,ATAC
chr19.41305982.41310849,0.00397658337235152,ATAC
chr12.122225297.122227924,0.003976109762911151,ATAC
chr3.53160389.53163843,0.003975008189219915,ATAC
NETO2,0.0039743969985743975,RNA
chr13.76991051.76993094,0.003973719493205297,ATAC
chr17.32486096.32488062,0.003972433822334583,ATAC
chr6.24666150.24667784,0.003971610021900233,ATAC
chr14.63542266.63544162,0.003971123168402934,ATAC
chr2.195656279.195660667,0.003970447152303135,ATAC
chr12.116818107.116819967,0.003967988231958079,ATAC
LINC00607,0.003967784470011132,RNA
chr22.50243858.50246771,0.003966473715404596,ATAC
chr19.11504684.11506721,0.003966245165580599,ATAC
chr16.50152130.50156057,0.003963847806085679,ATAC
chr17.58351642.58353906,0.003963667129093002,ATAC
chr22.24153146.24158423,0.003962726821330336,ATAC
chr4.1683232.1685774,0.0039625972348728495,ATAC
chr19.47514001.47516052,0.00396154084461817,ATAC
chr16.647179.650808,0.003961117237532446,ATAC
chr1.42334189.42336083,0.0039585577085304545,ATAC
chr6.26204064.26206510,0.003957730617110873,ATAC
chr15.74540327.74542375,0.0039552330622835245,ATAC
chr20.35454329.35455973,0.003954949702481453,ATAC
chr1.28258610.28260814,0.003953590120437843,ATAC
chr2.111116927.111123541,0.003951584393704732,ATAC
chr21.34072422.34074745,0.003951042029375694,ATAC
chr17.81925966.81929794,0.003948174930247219,ATAC
chr19.14004725.14007489,0.00394788863625348,ATAC
chr15.72271854.72273403,0.0039465840794747865,ATAC
chr10.15167624.15170339,0.003945906491518571,ATAC
chr7.5822412.5824779,0.0039447221075288525,ATAC
chr16.48608363.48610712,0.003944403155123861,ATAC
chr19.49442402.49444166,0.003942014394830956,ATAC
chr10.134258.137487,0.003940730331890608,ATAC
chr19.56313959.56315836,0.003939055648195119,ATAC
chr2.200861323.200865400,0.003937166110106713,ATAC
chr11.34050992.34053861,0.00393641035564199,ATAC
chr9.20619937.20623994,0.003935348283322843,ATAC
chr1.28647640.28649497,0.003935059829490194,ATAC
